hasPeak.An_kdmB_48h_HA_1	hasPeak.An_sntB_48h_HA_1	hasPeak.An_ecoA_48h_HA_1	hasPeak.An_rpdA_48h_HA_1	group	ID	Description	Count	GeneRatio	geneID
FALSE	FALSE	FALSE	TRUE	1	GO:0007163	establishment or maintenance of cell polarity	14	14/810	AN4536/AN8862/AN8848/AN8672/AN4085/AN3757/AN3622/AN6533/AN1370/AN1182/AN0235/AN11145/AN5105/AN5786
FALSE	FALSE	FALSE	TRUE	1	GO:0008219	cell death	3	3/810	AN4874/AN8041/AN10229
FALSE	FALSE	FALSE	TRUE	1	GO:0016043	cellular component organization	147	147/810	AN5008/AN11775/AN4996/AN4992/AN4940/AN4891/AN4874/AN4860/AN10584/AN4719/AN4633/AN4632/AN4571/AN4555/AN11913/AN4523/AN4493/AN4492/AN4469/AN4453/AN4415/AN4407/AN8862/AN11136/AN8796/AN8783/AN8712/AN8702/AN8698/AN8672/AN7993/AN7994/AN9467/AN11032/AN8236/AN8244/AN8257/AN10526/AN4085/AN4015/AN3946/AN10489/AN3846/AN3842/AN10453/AN11721/AN3619/AN3598/AN7349/AN7296/AN7285/AN7440/AN7499/AN7570/AN7695/AN11004/AN7723/AN7753/AN6364/AN6306/AN6225/AN6202/AN10788/AN6147/AN6083/AN5919/AN5899/AN5868/AN5866/AN5824/AN5815/AN6510/AN6569/AN6589/AN12011/AN6632/AN6681/AN6682/AN10855/AN9399/AN1369/AN1255/AN1237/AN1229/AN1223/AN1205/AN1182/AN1166/AN1162/AN1063/AN0999/AN0910/AN0872/AN0814/AN0770/AN0349/AN0327/AN0306/AN0297/AN0290/AN0257/AN0235/AN0166/AN0153/AN1462/AN1491/AN1511/AN1545/AN1560/AN1708/AN10229/AN1797/AN1850/AN1876/AN1929/AN1965/AN1973/AN2172/AN2214/AN2279/AN2281/AN2285/AN2414/AN2418/AN2419/AN2484/AN2491/AN9124/AN3451/AN3363/AN3172/AN10367/AN3111/AN2992/AN2752/AN5105/AN5113/AN10635/AN10637/AN5786/AN5785/AN5778/AN5726/AN5693/AN5692/AN5495/AN5494
FALSE	FALSE	FALSE	TRUE	1	GO:0016458	gene silencing	15	15/810	AN4891/AN4493/AN8796/AN7994/AN7723/AN7753/AN6147/AN9399/AN1255/AN1237/AN0297/AN1491/AN1929/AN2285/AN10635
FALSE	FALSE	FALSE	TRUE	1	GO:0019725	cellular homeostasis	17	17/810	AN5008/AN4932/AN8702/AN7993/AN4014/AN3624/AN3581/AN7436/AN7632/AN7641/AN6045/AN1797/AN1876/AN1882/AN10367/AN2867/AN5786
FALSE	FALSE	FALSE	TRUE	1	GO:0022402	cell cycle process	65	65/810	AN4996/AN4940/AN4632/AN4571/AN4555/AN4493/AN4453/AN4407/AN8862/AN8844/AN8783/AN7993/AN7994/AN9467/AN11032/AN8236/AN8244/AN4288/AN4163/AN4085/AN3946/AN11721/AN3622/AN3619/AN7325/AN7296/AN7439/AN7499/AN7570/AN7723/AN6364/AN6197/AN6147/AN6044/AN10755/AN5899/AN5820/AN5815/AN6590/AN1237/AN1223/AN1222/AN1207/AN1182/AN0872/AN0814/AN0290/AN0166/AN1545/AN1560/AN10229/AN1797/AN1965/AN2419/AN2484/AN2491/AN3451/AN3450/AN3363/AN3111/AN2764/AN10635/AN5778/AN5495/AN5494
FALSE	FALSE	FALSE	TRUE	1	GO:0022406	membrane docking	4	4/810	AN8862/AN6493/AN8879/AN2418
FALSE	FALSE	FALSE	TRUE	1	GO:0030029	actin filament-based process	16	16/810	AN4453/AN8862/AN8698/AN9467/AN11032/AN4085/AN4014/AN1162/AN0999/AN0306/AN0290/AN1462/AN1545/AN1560/AN2484/AN5778
FALSE	FALSE	FALSE	TRUE	1	GO:0032196	transposition	1	1/810	AN2415
FALSE	FALSE	FALSE	TRUE	1	GO:0032940	secretion by cell	6	6/810	AN8862/AN11063/AN6493/AN12122/AN8879/AN2418
FALSE	FALSE	FALSE	TRUE	1	GO:0036166	phenotypic switching	2	2/810	AN4493/AN1237
FALSE	FALSE	FALSE	TRUE	1	GO:0044764	multi-organism cellular process	12	12/810	AN8672/AN4163/AN3598/AN7349/AN7695/AN6162/AN5824/AN0999/AN2484/AN10367/AN2752/AN5105
FALSE	FALSE	FALSE	TRUE	1	GO:0048522	positive regulation of cellular process	54	54/810	AN4891/AN4785/AN4719/AN4493/AN8858/AN8847/AN8796/AN8770/AN8698/AN8672/AN7994/AN9467/AN11032/AN10526/AN4163/AN4085/AN4015/AN4014/AN7296/AN7499/AN7695/AN7820/AN6223/AN10788/AN6162/AN5996/AN5824/AN5820/AN5815/AN5814/AN5808/AN6569/AN6632/AN1345/AN1205/AN0999/AN0910/AN0770/AN10105/AN0349/AN0306/AN0290/AN0256/AN0167/AN1462/AN1521/AN1545/AN1560/AN2172/AN2285/AN2296/AN5778/AN5726/AN5495
FALSE	FALSE	FALSE	TRUE	1	GO:0048523	negative regulation of cellular process	54	54/810	AN4932/AN4891/AN4571/AN4536/AN4493/AN4407/AN8858/AN8796/AN7994/AN9467/AN8257/AN10526/AN4166/AN4085/AN3946/AN10489/AN3737/AN3622/AN3619/AN7296/AN10970/AN7681/AN7695/AN7723/AN7753/AN6223/AN6147/AN6082/AN6044/AN5815/AN6590/AN9399/AN1400/AN1255/AN1237/AN1207/AN1162/AN0999/AN0872/AN0297/AN0290/AN1462/AN1491/AN1545/AN1797/AN1929/AN2172/AN2285/AN2484/AN2491/AN3450/AN10635/AN5495/AN5494
FALSE	FALSE	FALSE	TRUE	1	GO:0048869	cellular developmental process	36	36/810	AN4874/AN4719/AN4632/AN4493/AN4407/AN8862/AN7993/AN9467/AN11032/AN8244/AN11063/AN8257/AN4288/AN11721/AN7296/AN7570/AN7695/AN6225/AN6197/AN10755/AN6510/AN6589/AN1237/AN1222/AN1182/AN0999/AN0256/AN1491/AN1545/AN1560/AN10229/AN2419/AN2752/AN10635/AN5726/AN5586
FALSE	FALSE	FALSE	TRUE	1	GO:0050794	regulation of cellular process	141	141/810	AN4932/AN4892/AN4891/AN4785/AN4782/AN4719/AN4632/AN4571/AN4536/AN4493/AN4407/AN8862/AN8858/AN8847/AN8796/AN8770/AN8698/AN8672/AN7923/AN7994/AN9467/AN11032/AN11063/AN8257/AN10526/AN4166/AN4163/AN4096/AN4085/AN4015/AN4014/AN3946/AN10491/AN10489/AN3842/AN3768/AN3761/AN3737/AN3622/AN3619/AN3598/AN3581/AN7296/AN10910/AN7436/AN10970/AN7499/AN7632/AN11994/AN7681/AN11003/AN7695/AN7723/AN7753/AN7820/AN6283/AN6223/AN10788/AN6162/AN6147/AN6082/AN6044/AN5996/AN5824/AN5820/AN5815/AN5814/AN5808/AN10832/AN12122/AN6568/AN6569/AN6590/AN6632/AN6715/AN9399/AN1400/AN1370/AN1368/AN1345/AN1255/AN1237/AN1207/AN1205/AN1182/AN1162/AN1028/AN0999/AN0937/AN0910/AN0872/AN0770/AN0658/AN10105/AN0634/AN10083/AN0349/AN0327/AN0306/AN0297/AN0290/AN0256/AN0235/AN0191/AN0167/AN1462/AN1491/AN1521/AN1545/AN1560/AN1797/AN1850/AN1882/AN1929/AN2172/AN2214/AN2278/AN2285/AN2296/AN2481/AN2484/AN2491/AN11188/AN11169/AN3450/AN3420/AN3111/AN3108/AN3092/AN2763/AN5105/AN10635/AN10638/AN5786/AN5778/AN5726/AN5495/AN5494/AN5299/AN11950/AN11228
FALSE	FALSE	FALSE	TRUE	1	GO:0051301	cell division	19	19/810	AN4453/AN8862/AN9467/AN11032/AN8244/AN4085/AN3622/AN7349/AN5815/AN12121/AN0290/AN8879/AN1521/AN1545/AN1560/AN1965/AN2484/AN10635/AN5778
FALSE	FALSE	FALSE	TRUE	1	GO:0051716	cellular response to stimulus	124	124/810	AN4905/AN4891/AN4785/AN4782/AN4719/AN4571/AN4555/AN4536/AN4469/AN4456/AN4407/AN8862/AN8847/AN8796/AN8782/AN8712/AN8702/AN8698/AN8672/AN7994/AN9467/AN11032/AN8041/AN8216/AN8257/AN10523/AN4202/AN4166/AN4163/AN4086/AN4085/AN4053/AN4014/AN3947/AN3946/AN3909/AN3842/AN3814/AN3737/AN11721/AN3622/AN3619/AN3598/AN3581/AN7325/AN7296/AN12151/AN7435/AN7436/AN7439/AN7632/AN11994/AN7695/AN7753/AN11015/AN6231/AN10788/AN6147/AN6045/AN6044/AN10755/AN5901/AN5824/AN5815/AN5814/AN12121/AN12122/AN6568/AN6590/AN6682/AN9398/AN1367/AN1345/AN1237/AN1182/AN1166/AN0999/AN0910/AN0893/AN0879/AN0872/AN0827/AN0770/AN0687/AN0634/AN0598/AN0451/AN10064/AN0305/AN0304/AN0297/AN0256/AN0235/AN0167/AN0117/AN1491/AN1545/AN1560/AN10223/AN1708/AN1797/AN1810/AN1850/AN1929/AN2132/AN2172/AN2214/AN2272/AN2278/AN2279/AN2285/AN2304/AN2480/AN2491/AN11188/AN3450/AN3110/AN3092/AN5105/AN10635/AN5235/AN5778/AN5726/AN5494
FALSE	FALSE	FALSE	TRUE	1	GO:0061919	process utilizing autophagic mechanism	12	12/810	AN4493/AN8796/AN8257/AN4014/AN7695/AN11004/AN5919/AN6629/AN10213/AN1973/AN2280/AN10637
FALSE	FALSE	FALSE	TRUE	1	GO:0071554	cell wall organization or biogenesis	23	23/810	AN4860/AN4719/AN8848/AN7993/AN11054/AN4163/AN3841/AN7349/AN7152/AN7505/AN7695/AN6589/AN9276/AN0452/AN0235/AN1542/AN1965/AN2172/AN10367/AN3110/AN2752/AN5105/AN5586
FALSE	FALSE	FALSE	TRUE	1	GO:0140029	exocytic process	3	3/810	AN8862/AN6493/AN2418
FALSE	FALSE	FALSE	TRUE	1	GO:1990748	cellular detoxification	6	6/810	AN8782/AN3581/AN7632/AN11015/AN6045/AN2132
FALSE	FALSE	FALSE	TRUE	1	GO:0000734	gene conversion at mating-type locus, DNA repair synthesis	1	1/810	AN10755
FALSE	FALSE	FALSE	TRUE	1	GO:0003006	developmental process involved in reproduction	24	24/810	AN4632/AN4407/AN7993/AN11032/AN8244/AN11063/AN4288/AN4163/AN4096/AN7296/AN7570/AN6231/AN6197/AN10755/AN1370/AN1237/AN1222/AN1491/AN1545/AN10223/AN10229/AN2419/AN5105/AN5494
FALSE	FALSE	FALSE	TRUE	1	GO:0007534	gene conversion at mating-type locus	1	1/810	AN10755
FALSE	FALSE	FALSE	TRUE	1	GO:0022413	reproductive process in single-celled organism	11	11/810	AN4632/AN4407/AN7993/AN11032/AN4288/AN7570/AN10755/AN1237/AN10229/AN2419/AN2484
FALSE	FALSE	FALSE	TRUE	1	GO:0044703	multi-organism reproductive process	24	24/810	AN4632/AN4407/AN8672/AN7993/AN11032/AN11063/AN4288/AN4163/AN3598/AN7349/AN7296/AN7570/AN6231/AN6197/AN6162/AN5824/AN1222/AN0999/AN1491/AN1545/AN10223/AN10229/AN2419/AN2484
FALSE	FALSE	FALSE	TRUE	1	GO:0051037	regulation of transcription involved in meiotic cell cycle	2	2/810	AN4493/AN2172
FALSE	FALSE	FALSE	TRUE	1	GO:0051321	meiotic cell cycle	24	24/810	AN4940/AN4632/AN4493/AN4407/AN7993/AN9467/AN11032/AN4288/AN3946/AN11721/AN3619/AN7296/AN7570/AN6197/AN10755/AN5815/AN1237/AN1222/AN1560/AN10229/AN1797/AN2172/AN2419/AN5494
FALSE	FALSE	FALSE	TRUE	1	GO:0070871	cell wall organization involved in conjugation with cellular fusion	1	1/810	AN7349
FALSE	FALSE	FALSE	TRUE	1	GO:1903046	meiotic cell cycle process	23	23/810	AN4940/AN4632/AN4493/AN4407/AN7993/AN9467/AN11032/AN4288/AN3946/AN11721/AN3619/AN7296/AN7570/AN6197/AN10755/AN5815/AN1237/AN1222/AN1560/AN10229/AN1797/AN2419/AN5494
FALSE	FALSE	FALSE	TRUE	1	GO:2000241	regulation of reproductive process	12	12/810	AN4632/AN4493/AN4407/AN8672/AN4163/AN3619/AN6162/AN5824/AN5815/AN0999/AN1797/AN5494
FALSE	FALSE	FALSE	TRUE	1	GO:2000242	negative regulation of reproductive process	6	6/810	AN4493/AN4407/AN5815/AN0999/AN1797/AN5494
FALSE	FALSE	FALSE	TRUE	1	GO:2000243	positive regulation of reproductive process	4	4/810	AN8672/AN4163/AN6162/AN5824
FALSE	FALSE	FALSE	TRUE	1	GO:0007155	cell adhesion	4	4/810	AN8041/AN7695/AN10367/AN2752
FALSE	FALSE	FALSE	TRUE	1	GO:0044406	adhesion of symbiont to host	1	1/810	AN8041
FALSE	FALSE	FALSE	TRUE	1	GO:0023051	regulation of signaling	13	13/810	AN4719/AN8796/AN9467/AN4085/AN3622/AN7695/AN5824/AN6590/AN1345/AN1545/AN1560/AN3092/AN5105
FALSE	FALSE	FALSE	TRUE	1	GO:0023056	positive regulation of signaling	3	3/810	AN8796/AN1345/AN1560
FALSE	FALSE	FALSE	TRUE	1	GO:0023057	negative regulation of signaling	6	6/810	AN9467/AN4085/AN3622/AN7695/AN6590/AN1545
FALSE	FALSE	FALSE	TRUE	1	GO:0007275	multicellular organism development	13	13/810	AN11032/AN8244/AN11063/AN4163/AN4096/AN6231/AN1370/AN1222/AN1491/AN1545/AN10223/AN5105/AN5494
FALSE	FALSE	FALSE	TRUE	1	GO:0032922	circadian regulation of gene expression	1	1/810	AN1255
FALSE	FALSE	FALSE	TRUE	1	GO:0051239	regulation of multicellular organismal process	1	1/810	AN4163
FALSE	FALSE	FALSE	TRUE	1	GO:0051240	positive regulation of multicellular organismal process	1	1/810	AN4163
FALSE	FALSE	FALSE	TRUE	1	GO:0009653	anatomical structure morphogenesis	25	25/810	AN4874/AN4719/AN4632/AN4493/AN4407/AN8862/AN7993/AN9467/AN11032/AN4288/AN7296/AN7570/AN6197/AN1222/AN1182/AN0999/AN0910/AN0256/AN1545/AN1560/AN10229/AN2419/AN2752/AN5726/AN5586
FALSE	FALSE	FALSE	TRUE	1	GO:0007568	aging	5	5/810	AN4493/AN8257/AN11721/AN7695/AN6225
FALSE	FALSE	FALSE	TRUE	1	GO:0009847	spore germination	5	5/810	AN8698/AN3846/AN3757/AN5726/AN5494
FALSE	FALSE	FALSE	TRUE	1	GO:0048646	anatomical structure formation involved in morphogenesis	19	19/810	AN4719/AN4632/AN4493/AN4407/AN7993/AN9467/AN11032/AN4288/AN7296/AN7570/AN6197/AN1222/AN0256/AN1545/AN1560/AN10229/AN2419/AN2752/AN5586
FALSE	FALSE	FALSE	TRUE	1	GO:0043934	sporulation	26	26/810	AN4719/AN4632/AN4493/AN4407/AN7993/AN9467/AN11032/AN11063/AN4288/AN7296/AN7570/AN6197/AN6510/AN6589/AN1370/AN1222/AN0256/AN1491/AN1545/AN1560/AN10229/AN2419/AN2752/AN10635/AN5726/AN5586
FALSE	FALSE	FALSE	TRUE	1	GO:0048856	anatomical structure development	38	38/810	AN4874/AN4719/AN4632/AN4493/AN4407/AN8862/AN7993/AN9467/AN11032/AN8244/AN11063/AN4288/AN4163/AN4096/AN7296/AN7570/AN6231/AN6197/AN6510/AN6589/AN1370/AN1222/AN1182/AN0999/AN0910/AN0256/AN1491/AN1545/AN1560/AN10223/AN10229/AN2419/AN2752/AN5105/AN10635/AN5726/AN5586/AN5494
FALSE	FALSE	FALSE	TRUE	1	GO:0050793	regulation of developmental process	7	7/810	AN4719/AN8862/AN9467/AN4163/AN1182/AN0910/AN1545
FALSE	FALSE	FALSE	TRUE	1	GO:0051094	positive regulation of developmental process	5	5/810	AN4719/AN9467/AN4163/AN0910/AN1545
FALSE	FALSE	FALSE	TRUE	1	GO:0043474	pigment metabolic process involved in pigmentation	1	1/810	AN3624
FALSE	FALSE	FALSE	TRUE	1	GO:0048066	developmental pigmentation	1	1/810	AN3624
FALSE	FALSE	FALSE	TRUE	1	GO:0007623	circadian rhythm	4	4/810	AN3581/AN1255/AN1491/AN1545
FALSE	FALSE	FALSE	TRUE	1	GO:0043902	positive regulation of multi-organism process	4	4/810	AN8672/AN4163/AN6162/AN5824
FALSE	FALSE	FALSE	TRUE	1	GO:0044089	positive regulation of cellular component biogenesis	10	10/810	AN8698/AN9467/AN11032/AN4085/AN0306/AN0290/AN1462/AN1545/AN1560/AN5778
FALSE	FALSE	FALSE	TRUE	1	GO:0048584	positive regulation of response to stimulus	13	13/810	AN4905/AN8796/AN8041/AN11054/AN7695/AN6590/AN1345/AN0167/AN1560/AN2278/AN2285/AN11188/AN2763
FALSE	FALSE	FALSE	TRUE	1	GO:0051050	positive regulation of transport	4	4/810	AN7695/AN6590/AN1560/AN11188
FALSE	FALSE	FALSE	TRUE	1	GO:1903666	positive regulation of asexual reproduction	2	2/810	AN9467/AN1545
FALSE	FALSE	FALSE	TRUE	1	GO:1903829	positive regulation of cellular protein localization	3	3/810	AN7499/AN7695/AN1560
FALSE	FALSE	FALSE	TRUE	1	GO:1904951	positive regulation of establishment of protein localization	2	2/810	AN7695/AN1560
FALSE	FALSE	FALSE	TRUE	1	GO:1905339	positive regulation of cohesin unloading	1	1/810	AN7296
FALSE	FALSE	FALSE	TRUE	1	GO:0034260	negative regulation of GTPase activity	1	1/810	AN1545
FALSE	FALSE	FALSE	TRUE	1	GO:0043901	negative regulation of multi-organism process	1	1/810	AN0999
FALSE	FALSE	FALSE	TRUE	1	GO:0048585	negative regulation of response to stimulus	7	7/810	AN9467/AN4085/AN3622/AN7695/AN6590/AN1545/AN11188
FALSE	FALSE	FALSE	TRUE	1	GO:0051051	negative regulation of transport	1	1/810	AN11188
FALSE	FALSE	FALSE	TRUE	1	GO:1903828	negative regulation of cellular protein localization	1	1/810	AN7296
FALSE	FALSE	FALSE	TRUE	1	GO:0032879	regulation of localization	10	10/810	AN4993/AN11032/AN11063/AN7296/AN7499/AN7695/AN5824/AN6590/AN1560/AN11188
FALSE	FALSE	FALSE	TRUE	1	GO:0042752	regulation of circadian rhythm	3	3/810	AN3581/AN1491/AN1545
FALSE	FALSE	FALSE	TRUE	1	GO:0043900	regulation of multi-organism process	5	5/810	AN8672/AN4163/AN6162/AN5824/AN0999
FALSE	FALSE	FALSE	TRUE	1	GO:0044087	regulation of cellular component biogenesis	14	14/810	AN4719/AN8698/AN9467/AN11032/AN4163/AN4085/AN1162/AN0306/AN0290/AN1462/AN1545/AN1560/AN2484/AN5778
FALSE	FALSE	FALSE	TRUE	1	GO:0048518	positive regulation of biological process	62	62/810	AN4905/AN4891/AN4785/AN4719/AN4493/AN8858/AN8847/AN8796/AN8770/AN8698/AN8672/AN7994/AN9467/AN11032/AN8041/AN11054/AN10526/AN4163/AN4085/AN4015/AN4014/AN7296/AN7499/AN7695/AN7820/AN6223/AN10791/AN10788/AN6162/AN5996/AN5824/AN5820/AN5815/AN5814/AN5808/AN6569/AN6590/AN6632/AN1345/AN1205/AN0999/AN0910/AN0770/AN10105/AN0349/AN0306/AN0290/AN0256/AN0167/AN1462/AN1521/AN1545/AN1560/AN2172/AN2278/AN2285/AN2296/AN11188/AN2763/AN5778/AN5726/AN5495
FALSE	FALSE	FALSE	TRUE	1	GO:0048519	negative regulation of biological process	64	64/810	AN4932/AN4891/AN4571/AN4536/AN4493/AN4407/AN8858/AN8796/AN7994/AN9467/AN8257/AN10526/AN4166/AN4085/AN3946/AN10489/AN3737/AN3669/AN3622/AN3619/AN7296/AN10970/AN7681/AN7695/AN7723/AN7746/AN7753/AN6223/AN6147/AN6082/AN6044/AN5815/AN6590/AN6632/AN9399/AN1400/AN1255/AN1237/AN1207/AN1162/AN0999/AN0872/AN0297/AN0290/AN0235/AN1462/AN1491/AN1521/AN1545/AN1797/AN1929/AN2172/AN2285/AN2304/AN2437/AN2484/AN2491/AN11188/AN3450/AN2751/AN10635/AN5694/AN5495/AN5494
FALSE	FALSE	FALSE	TRUE	1	GO:0048583	regulation of response to stimulus	25	25/810	AN4905/AN4719/AN8796/AN9467/AN8041/AN11054/AN4163/AN4085/AN3737/AN3622/AN7695/AN5824/AN5814/AN6590/AN1345/AN0167/AN1545/AN1560/AN2214/AN2278/AN2285/AN11188/AN3092/AN2763/AN5105
FALSE	FALSE	FALSE	TRUE	1	GO:1903664	regulation of asexual reproduction	2	2/810	AN9467/AN1545
FALSE	FALSE	FALSE	TRUE	1	GO:0006950	response to stress	77	77/810	AN4905/AN4891/AN4719/AN4571/AN4555/AN4469/AN4407/AN8862/AN8702/AN7994/AN8041/AN8216/AN11063/AN8257/AN10523/AN4202/AN4163/AN4014/AN3947/AN3909/AN3737/AN11721/AN3619/AN3581/AN7325/AN7296/AN12151/AN7435/AN7436/AN7439/AN7632/AN7695/AN7753/AN6147/AN6045/AN6044/AN10755/AN5901/AN12480/AN12121/AN12122/AN6568/AN6682/AN9398/AN1345/AN1237/AN1166/AN0910/AN0879/AN0872/AN0770/AN0598/AN10064/AN0305/AN0304/AN0297/AN0235/AN0167/AN0117/AN1491/AN10223/AN1708/AN1797/AN1929/AN2214/AN2279/AN2285/AN2304/AN2480/AN2491/AN3450/AN3110/AN5105/AN10635/AN5235/AN5778/AN5494
FALSE	FALSE	FALSE	TRUE	1	GO:0009605	response to external stimulus	26	26/810	AN4905/AN4785/AN4469/AN8041/AN11054/AN4202/AN4166/AN4163/AN4014/AN7695/AN10788/AN5815/AN9398/AN1166/AN0910/AN10064/AN0305/AN0167/AN1491/AN1560/AN1797/AN2172/AN2285/AN3110/AN2752/AN5778
FALSE	FALSE	FALSE	TRUE	1	GO:0009607	response to biotic stimulus	18	18/810	AN4571/AN4469/AN8041/AN11054/AN4202/AN4014/AN11721/AN9398/AN1166/AN0910/AN10064/AN0305/AN1797/AN2278/AN2763/AN2752/AN5778/AN5494
FALSE	FALSE	FALSE	TRUE	1	GO:0009628	response to abiotic stimulus	20	20/810	AN4719/AN8862/AN8702/AN8041/AN11063/AN8257/AN3619/AN3581/AN7325/AN7695/AN1345/AN0910/AN10064/AN0304/AN0256/AN1491/AN1797/AN2278/AN5105/AN5494
FALSE	FALSE	FALSE	TRUE	1	GO:0009719	response to endogenous stimulus	3	3/810	AN4571/AN11721/AN5494
FALSE	FALSE	FALSE	TRUE	1	GO:0042221	response to chemical	63	63/810	AN4932/AN4905/AN4785/AN4719/AN4456/AN8847/AN8782/AN8712/AN8698/AN8672/AN8041/AN8257/AN4166/AN4163/AN4086/AN4053/AN3946/AN3814/AN3598/AN3581/AN7436/AN7632/AN7695/AN11015/AN6231/AN10788/AN6045/AN5824/AN5815/AN5814/AN12121/AN12122/AN6590/AN1367/AN1345/AN1182/AN0910/AN0893/AN0879/AN0827/AN0687/AN0451/AN0305/AN0297/AN0257/AN0235/AN0192/AN0117/AN8881/AN1560/AN10223/AN1797/AN1810/AN1929/AN2132/AN2172/AN2272/AN11188/AN3455/AN5105/AN5198/AN5726/AN5678
FALSE	FALSE	FALSE	TRUE	1	GO:0051606	detection of stimulus	1	1/810	AN1797
FALSE	FALSE	FALSE	TRUE	1	GO:0031503	protein-containing complex localization	13	13/810	AN4978/AN10526/AN4087/AN4053/AN7296/AN10943/AN6556/AN6632/AN9398/AN2054/AN3455/AN3172/AN3012
FALSE	FALSE	FALSE	TRUE	1	GO:0033036	macromolecule localization	71	71/810	AN11775/AN4993/AN4992/AN4978/AN4782/AN4633/AN4493/AN8862/AN11136/AN8796/AN8702/AN8672/AN9467/AN11032/AN11063/AN10526/AN4087/AN4085/AN4053/AN3946/AN3842/AN10453/AN7296/AN7285/AN10943/AN7499/AN7695/AN11004/AN6364/AN6334/AN6306/AN10788/AN6147/AN6006/AN5868/AN5824/AN5815/AN6510/AN6556/AN6590/AN6591/AN6632/AN9398/AN1345/AN1341/AN1223/AN1163/AN0814/AN10105/AN0349/AN0235/AN1511/AN10213/AN1560/AN1973/AN2054/AN2119/AN2281/AN2326/AN2418/AN2480/AN9124/AN3455/AN3172/AN3012/AN5105/AN5113/AN10637/AN5693/AN5668/AN5494
FALSE	FALSE	FALSE	TRUE	1	GO:0051234	establishment of localization	123	123/810	AN11775/AN4978/AN4826/AN4782/AN4749/AN4718/AN4633/AN11913/AN10568/AN8862/AN11136/AN8854/AN8848/AN8796/AN8672/AN7967/AN7993/AN9467/AN8041/AN8083/AN8095/AN11037/AN11063/AN10526/AN4087/AN4053/AN4014/AN3990/AN3946/AN3842/AN10453/AN3624/AN11715/AN7285/AN10943/AN7499/AN7585/AN7667/AN7695/AN7839/AN6412/AN6334/AN6306/AN6197/AN10788/AN6045/AN6006/AN5917/AN5868/AN5824/AN5815/AN6493/AN6510/AN6533/AN12122/AN6544/AN6556/AN6590/AN6591/AN6632/AN6825/AN9294/AN9370/AN9398/AN1345/AN1341/AN1229/AN1223/AN1182/AN1163/AN1138/AN1117/AN0782/AN0770/AN0713/AN10105/AN0349/AN10032/AN0257/AN0250/AN10033/AN0166/AN10013/AN8983/AN8911/AN8881/AN8879/AN1462/AN1511/AN10213/AN1560/AN1797/AN1973/AN2119/AN2132/AN2173/AN2279/AN2281/AN2326/AN2418/AN2480/AN10313/AN12366/AN10321/AN11189/AN11188/AN9124/AN3455/AN3363/AN3172/AN10367/AN3012/AN2814/AN11087/AN5105/AN5113/AN10637/AN5198/AN5693/AN5678/AN5668/AN5650/AN10686
FALSE	FALSE	FALSE	TRUE	1	GO:0051235	maintenance of location	1	1/810	AN4992
FALSE	FALSE	FALSE	TRUE	1	GO:0051641	cellular localization	82	82/810	AN11775/AN4978/AN4719/AN4633/AN11913/AN4493/AN8862/AN11136/AN8796/AN8702/AN8672/AN7993/AN9467/AN11032/AN10526/AN4087/AN4085/AN4053/AN4014/AN3946/AN3842/AN10453/AN11715/AN7296/AN7285/AN10943/AN7499/AN7695/AN11004/AN6364/AN6334/AN6306/AN6197/AN10788/AN6147/AN6045/AN6006/AN5868/AN5824/AN5815/AN6493/AN6510/AN6544/AN6556/AN6590/AN6591/AN6632/AN6825/AN9398/AN1345/AN1341/AN1223/AN1182/AN1163/AN1117/AN0814/AN10105/AN0349/AN0235/AN0166/AN8879/AN1511/AN10213/AN1560/AN1973/AN2054/AN2281/AN2326/AN2418/AN2480/AN10313/AN9124/AN3455/AN3363/AN3172/AN3012/AN5105/AN5113/AN5786/AN5693/AN5668/AN5494
FALSE	FALSE	FALSE	TRUE	1	GO:0051707	response to other organism	3	3/810	AN8041/AN11054/AN2752
FALSE	FALSE	FALSE	TRUE	1	GO:0044419	interspecies interaction between organisms	13	13/810	AN8041/AN11054/AN4163/AN3841/AN7632/AN0998/AN0297/AN0256/AN0235/AN2278/AN10367/AN2752/AN5726
FALSE	FALSE	FALSE	TRUE	1	GO:0051703	intraspecies interaction between organisms	2	2/810	AN10367/AN5105
FALSE	FALSE	FALSE	TRUE	1	GO:0098630	aggregation of unicellular organisms	1	1/810	AN10367
