hasPeak.An_kdmB_20h_HA_1	hasPeak.An_sntB_20h_HA_1	hasPeak.An_ecoA_20h_HA_1	hasPeak.An_rpdA_20h_HA_1	group	ID	Description	Count	GeneRatio	geneID
TRUE	FALSE	TRUE	TRUE	11	GO:0006457	protein folding	2	2/117	AN2051/AN5588
TRUE	FALSE	TRUE	TRUE	11	GO:0007165	signal transduction	2	2/117	AN1358/AN5211
TRUE	FALSE	TRUE	TRUE	11	GO:0006928	movement of cell or subcellular component	3	3/117	AN4706/AN6340/AN8874
TRUE	FALSE	TRUE	TRUE	11	GO:0006949	syncytium formation	1	1/117	AN6125
TRUE	FALSE	TRUE	TRUE	11	GO:0007049	cell cycle	10	10/117	AN4706/AN7993/AN7994/AN8282/AN6340/AN5820/AN0295/AN10063/AN0065/AN5133
TRUE	FALSE	TRUE	TRUE	11	GO:0007154	cell communication	3	3/117	AN1358/AN0609/AN5211
TRUE	FALSE	TRUE	TRUE	11	GO:0007163	establishment or maintenance of cell polarity	1	1/117	AN6340
TRUE	FALSE	TRUE	TRUE	11	GO:0019835	cytolysis	1	1/117	AN6258
TRUE	FALSE	TRUE	TRUE	11	GO:0016043	cellular component organization	21	21/117	AN4731/AN4706/AN7993/AN7994/AN8282/AN7561/AN6341/AN6340/AN6258/AN6125/AN1358/AN0914/AN0295/AN10063/AN0065/AN8874/AN5133/AN5758/AN5726/AN5643/AN5588
TRUE	FALSE	TRUE	TRUE	11	GO:0016458	gene silencing	4	4/117	AN7994/AN8282/AN5758/AN5643
TRUE	FALSE	TRUE	TRUE	11	GO:0019725	cellular homeostasis	2	2/117	AN7993/AN6923
TRUE	FALSE	TRUE	TRUE	11	GO:0022402	cell cycle process	10	10/117	AN4706/AN7993/AN7994/AN8282/AN6340/AN5820/AN0295/AN10063/AN0065/AN5133
TRUE	FALSE	TRUE	TRUE	11	GO:0030029	actin filament-based process	2	2/117	AN4706/AN6341
TRUE	FALSE	TRUE	TRUE	11	GO:0044764	multi-organism cellular process	2	2/117	AN6340/AN5211
TRUE	FALSE	TRUE	TRUE	11	GO:0048522	positive regulation of cellular process	6	6/117	AN7994/AN8282/AN5820/AN0914/AN5211/AN5726
TRUE	FALSE	TRUE	TRUE	11	GO:0048523	negative regulation of cellular process	9	9/117	AN7994/AN8282/AN1358/AN1272/AN0295/AN10063/AN0065/AN5758/AN5643
TRUE	FALSE	TRUE	TRUE	11	GO:0048869	cellular developmental process	6	6/117	AN4706/AN7993/AN8282/AN6341/AN8874/AN5726
TRUE	FALSE	TRUE	TRUE	11	GO:0050794	regulation of cellular process	22	22/117	AN8666/AN7994/AN8282/AN4160/AN7592/AN6341/AN6258/AN5820/AN6828/AN1358/AN1272/AN0914/AN0295/AN10063/AN0065/AN9141/AN2848/AN5133/AN5211/AN5758/AN5726/AN5643
TRUE	FALSE	TRUE	TRUE	11	GO:0051301	cell division	1	1/117	AN4706
TRUE	FALSE	TRUE	TRUE	11	GO:0051716	cellular response to stimulus	13	13/117	AN4731/AN7994/AN6923/AN1358/AN1272/AN0914/AN0609/AN0295/AN10063/AN5114/AN5211/AN5726/AN5643
TRUE	FALSE	TRUE	TRUE	11	GO:0061919	process utilizing autophagic mechanism	3	3/117	AN7428/AN0914/AN8874
TRUE	FALSE	TRUE	TRUE	11	GO:0071554	cell wall organization or biogenesis	3	3/117	AN7993/AN6341/AN1358
TRUE	FALSE	TRUE	TRUE	11	GO:0000742	karyogamy involved in conjugation with cellular fusion	1	1/117	AN6340
TRUE	FALSE	TRUE	TRUE	11	GO:0003006	developmental process involved in reproduction	2	2/117	AN7993/AN8282
TRUE	FALSE	TRUE	TRUE	11	GO:0022413	reproductive process in single-celled organism	2	2/117	AN7993/AN8282
TRUE	FALSE	TRUE	TRUE	11	GO:0044703	multi-organism reproductive process	3	3/117	AN7993/AN6340/AN5211
TRUE	FALSE	TRUE	TRUE	11	GO:0051321	meiotic cell cycle	3	3/117	AN7993/AN8282/AN10063
TRUE	FALSE	TRUE	TRUE	11	GO:0090220	chromosome localization to nuclear envelope involved in homologous chromosome segregation	1	1/117	AN8282
TRUE	FALSE	TRUE	TRUE	11	GO:1903046	meiotic cell cycle process	3	3/117	AN7993/AN8282/AN10063
TRUE	FALSE	TRUE	TRUE	11	GO:2000241	regulation of reproductive process	3	3/117	AN8282/AN10063/AN5211
TRUE	FALSE	TRUE	TRUE	11	GO:2000242	negative regulation of reproductive process	1	1/117	AN10063
TRUE	FALSE	TRUE	TRUE	11	GO:2000243	positive regulation of reproductive process	1	1/117	AN5211
TRUE	FALSE	TRUE	TRUE	11	GO:0023051	regulation of signaling	1	1/117	AN1358
TRUE	FALSE	TRUE	TRUE	11	GO:0023057	negative regulation of signaling	1	1/117	AN1358
TRUE	FALSE	TRUE	TRUE	11	GO:0009653	anatomical structure morphogenesis	4	4/117	AN4706/AN7993/AN6125/AN5726
TRUE	FALSE	TRUE	TRUE	11	GO:0007568	aging	1	1/117	AN8874
TRUE	FALSE	TRUE	TRUE	11	GO:0009847	spore germination	4	4/117	AN6341/AN6125/AN0914/AN5726
TRUE	FALSE	TRUE	TRUE	11	GO:0048646	anatomical structure formation involved in morphogenesis	3	3/117	AN4706/AN7993/AN6125
TRUE	FALSE	TRUE	TRUE	11	GO:0043934	sporulation	4	4/117	AN4706/AN7993/AN6341/AN5726
TRUE	FALSE	TRUE	TRUE	11	GO:0048856	anatomical structure development	5	5/117	AN4706/AN7993/AN6341/AN6125/AN5726
TRUE	FALSE	TRUE	TRUE	11	GO:0050793	regulation of developmental process	2	2/117	AN8282/AN0914
TRUE	FALSE	TRUE	TRUE	11	GO:0043902	positive regulation of multi-organism process	1	1/117	AN5211
TRUE	FALSE	TRUE	TRUE	11	GO:1903829	positive regulation of cellular protein localization	1	1/117	AN0295
TRUE	FALSE	TRUE	TRUE	11	GO:0043433	negative regulation of DNA binding transcription factor activity	1	1/117	AN1272
TRUE	FALSE	TRUE	TRUE	11	GO:0048585	negative regulation of response to stimulus	1	1/117	AN1358
TRUE	FALSE	TRUE	TRUE	11	GO:0032879	regulation of localization	2	2/117	AN6341/AN0295
TRUE	FALSE	TRUE	TRUE	11	GO:0043900	regulation of multi-organism process	1	1/117	AN5211
TRUE	FALSE	TRUE	TRUE	11	GO:0044087	regulation of cellular component biogenesis	1	1/117	AN8282
TRUE	FALSE	TRUE	TRUE	11	GO:0048518	positive regulation of biological process	7	7/117	AN7994/AN8282/AN5820/AN0914/AN0295/AN5211/AN5726
TRUE	FALSE	TRUE	TRUE	11	GO:0048519	negative regulation of biological process	9	9/117	AN7994/AN8282/AN1358/AN1272/AN0295/AN10063/AN0065/AN5758/AN5643
TRUE	FALSE	TRUE	TRUE	11	GO:0048583	regulation of response to stimulus	1	1/117	AN1358
TRUE	FALSE	TRUE	TRUE	11	GO:0006950	response to stress	8	8/117	AN4731/AN7994/AN1358/AN0914/AN0609/AN0295/AN10063/AN5114
TRUE	FALSE	TRUE	TRUE	11	GO:0009605	response to external stimulus	1	1/117	AN0609
TRUE	FALSE	TRUE	TRUE	11	GO:0009628	response to abiotic stimulus	1	1/117	AN1358
TRUE	FALSE	TRUE	TRUE	11	GO:0042221	response to chemical	8	8/117	AN6923/AN1272/AN0914/AN0609/AN0295/AN5211/AN5726/AN5643
TRUE	FALSE	TRUE	TRUE	11	GO:0033036	macromolecule localization	4	4/117	AN8282/AN6258/AN0295/AN5588
TRUE	FALSE	TRUE	TRUE	11	GO:0051234	establishment of localization	18	18/117	AN4706/AN7993/AN8282/AN7286/AN7466/AN6341/AN6340/AN6277/AN6258/AN6125/AN6923/AN0295/AN0066/AN8874/AN2052/AN3304/AN10724/AN5588
TRUE	FALSE	TRUE	TRUE	11	GO:0051641	cellular localization	10	10/117	AN4706/AN7993/AN8282/AN6340/AN6258/AN6125/AN0295/AN8874/AN10724/AN5588
TRUE	FALSE	TRUE	TRUE	11	GO:0044419	interspecies interaction between organisms	3	3/117	AN1358/AN0609/AN5726
TRUE	FALSE	TRUE	TRUE	11	GO:0050789	regulation of biological process	23	23/117	AN8666/AN7994/AN8282/AN4160/AN7592/AN6341/AN6258/AN5820/AN6828/AN1358/AN1272/AN0914/AN0295/AN10063/AN0065/AN9141/AN2848/AN5133/AN5211/AN5758/AN5726/AN5643/AN5588
TRUE	FALSE	TRUE	TRUE	11	GO:0065008	regulation of biological quality	4	4/117	AN7993/AN6923/AN1198/AN0065
TRUE	FALSE	TRUE	TRUE	11	GO:0065009	regulation of molecular function	4	4/117	AN7994/AN1358/AN1272/AN0295
TRUE	FALSE	TRUE	TRUE	11	GO:0044085	cellular component biogenesis	10	10/117	AN4731/AN4706/AN7993/AN7994/AN8282/AN7561/AN6340/AN8874/AN5758/AN5643
TRUE	TRUE	FALSE	FALSE	12	GO:0055114	oxidation-reduction process	1	1/14	AN1301
TRUE	TRUE	FALSE	FALSE	12	GO:0006807	nitrogen compound metabolic process	5	5/14	AN9516/AN2020/AN8298/AN5217/AN5444
TRUE	TRUE	FALSE	FALSE	12	GO:0009058	biosynthetic process	5	5/14	AN9516/AN2020/AN8298/AN5217/AN5444
TRUE	TRUE	FALSE	FALSE	12	GO:0009892	negative regulation of metabolic process	1	1/14	AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0019222	regulation of metabolic process	4	4/14	AN9516/AN2020/AN8298/AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0044237	cellular metabolic process	6	6/14	AN9516/AN1301/AN2020/AN8298/AN5217/AN5444
TRUE	TRUE	FALSE	FALSE	12	GO:0044238	primary metabolic process	5	5/14	AN9516/AN2020/AN8298/AN5217/AN5444
TRUE	TRUE	FALSE	FALSE	12	GO:0044281	small molecule metabolic process	1	1/14	AN5444
TRUE	TRUE	FALSE	FALSE	12	GO:0071704	organic substance metabolic process	5	5/14	AN9516/AN2020/AN8298/AN5217/AN5444
TRUE	TRUE	FALSE	FALSE	12	GO:0007017	microtubule-based process	1	1/14	AN5082
TRUE	TRUE	FALSE	FALSE	12	GO:0016043	cellular component organization	2	2/14	AN5082/AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0048523	negative regulation of cellular process	1	1/14	AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0050794	regulation of cellular process	4	4/14	AN9516/AN2020/AN8298/AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0044087	regulation of cellular component biogenesis	1	1/14	AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0048519	negative regulation of biological process	1	1/14	AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0006950	response to stress	1	1/14	AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0009628	response to abiotic stimulus	1	1/14	AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0033036	macromolecule localization	1	1/14	AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0051234	establishment of localization	1	1/14	AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0051641	cellular localization	1	1/14	AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0050789	regulation of biological process	4	4/14	AN9516/AN2020/AN8298/AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0065009	regulation of molecular function	1	1/14	AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0044085	cellular component biogenesis	2	2/14	AN5082/AN5217
TRUE	TRUE	FALSE	TRUE	13	GO:0019953	sexual reproduction	21	21/615	AN4615/AN4570/AN8825/AN8262/AN4189/AN7388/AN5973/AN1339/AN1267/AN1017/AN0721/AN0651/AN0082/AN10193/AN1539/AN2011/AN2062/AN2071/AN2430/AN3422/AN3387
TRUE	TRUE	FALSE	TRUE	13	GO:0019954	asexual reproduction	14	14/615	AN4570/AN8825/AN4189/AN7757/AN1267/AN1017/AN0721/AN0651/AN0082/AN10193/AN1539/AN2067/AN3422/AN2936
TRUE	TRUE	FALSE	TRUE	13	GO:0022414	reproductive process	30	30/615	AN4615/AN4570/AN4365/AN8825/AN8262/AN4189/AN3941/AN7388/AN7698/AN6070/AN10763/AN5973/AN1339/AN10171/AN1267/AN1017/AN0721/AN0651/AN0082/AN10193/AN1539/AN1844/AN2011/AN2062/AN2071/AN2172/AN2430/AN3422/AN3387/AN8547
TRUE	TRUE	FALSE	TRUE	13	GO:0032505	reproduction of a single-celled organism	7	7/615	AN4615/AN1267/AN1017/AN0651/AN10193/AN2071/AN3422
TRUE	TRUE	FALSE	TRUE	13	GO:0055114	oxidation-reduction process	47	47/615	AN4906/AN4774/AN4569/AN4525/AN4301/AN8750/AN7922/AN11045/AN8060/AN8206/AN4064/AN3894/AN3759/AN3497/AN7388/AN7193/AN7632/AN6400/AN6045/AN6023/AN5888/AN9288/AN9384/AN1397/AN1396/AN1274/AN1017/AN0818/AN0740/AN0623/AN0593/AN0443/AN1543/AN1699/AN1901/AN9066/AN3394/AN2851/AN2846/AN2704/AN8346/AN8406/AN8415/AN8547/AN5148/AN5338/AN5257
TRUE	TRUE	FALSE	TRUE	13	GO:0006807	nitrogen compound metabolic process	162	162/615	AN12280/AN4965/AN4925/AN4775/AN4774/AN4760/AN4603/AN4581/AN4570/AN4558/AN4552/AN4525/AN11910/AN4471/AN4460/AN4422/AN4401/AN4384/AN4365/AN10548/AN8856/AN8837/AN8825/AN8824/AN8794/AN11112/AN11124/AN8655/AN11099/AN7923/AN8060/AN8073/AN8169/AN8205/AN8234/AN8276/AN4218/AN4215/AN4189/AN4134/AN4113/AN4093/AN4034/AN3941/AN3894/AN3881/AN3753/AN3675/AN11406/AN7332/AN7297/AN10914/AN7190/AN7103/AN10880/AN7014/AN7459/AN7469/AN7475/AN7537/AN7632/AN7752/AN7753/AN6430/AN6392/AN6368/AN6347/AN6250/AN6236/AN6209/AN6119/AN6070/AN6013/AN10763/AN5973/AN5898/AN5897/AN5888/AN6570/AN6837/AN1342/AN1339/AN1266/AN1246/AN1162/AN1102/AN1071/AN1017/AN0818/AN0814/AN0667/AN0651/AN0593/AN0533/AN0369/AN0314/AN0299/AN0260/AN0259/AN0226/AN0162/AN0129/AN0105/AN10193/AN1538/AN1539/AN1678/AN1722/AN1844/AN2001/AN2062/AN2067/AN2071/AN2072/AN2119/AN2136/AN2157/AN2172/AN2276/AN2302/AN2303/AN2315/AN10294/AN10299/AN2440/AN2549/AN11185/AN11169/AN9102/AN9095/AN9065/AN3456/AN3450/AN3431/AN3423/AN3422/AN3413/AN3250/AN3222/AN3188/AN3176/AN10367/AN3059/AN11704/AN3058/AN3048/AN3033/AN2903/AN2900/AN2875/AN2873/AN2846/AN2761/AN8346/AN8414/AN8457/AN11080/AN5725/AN5694/AN5668/AN5442/AN10663
TRUE	TRUE	FALSE	TRUE	13	GO:0009056	catabolic process	42	42/615	AN12280/AN11778/AN4965/AN4775/AN4603/AN8755/AN11045/AN8276/AN4189/AN4154/AN10495/AN3675/AN7193/AN10880/AN7459/AN7632/AN6360/AN6250/AN1339/AN10171/AN1274/AN1246/AN1017/AN0814/AN0593/AN0299/AN0226/AN2062/AN2071/AN2072/AN2302/AN9066/AN3450/AN3059/AN2903/AN2875/AN2846/AN2761/AN5694/AN5668/AN5442/AN10663
TRUE	TRUE	FALSE	TRUE	13	GO:0009058	biosynthetic process	122	122/615	AN4774/AN4757/AN4570/AN4569/AN4558/AN11910/AN4401/AN4384/AN4353/AN10548/AN8856/AN8837/AN8825/AN11112/AN8655/AN11099/AN7898/AN7899/AN7900/AN7923/AN8276/AN4218/AN4189/AN4134/AN4113/AN4034/AN3941/AN3894/AN3753/AN3675/AN11406/AN7332/AN7297/AN7265/AN10914/AN7190/AN7103/AN7459/AN7469/AN7475/AN7632/AN7752/AN7753/AN6430/AN6429/AN6392/AN6368/AN6236/AN6209/AN6070/AN10763/AN5898/AN5897/AN5888/AN6837/AN9249/AN1342/AN1339/AN1246/AN1162/AN1102/AN1017/AN0913/AN0667/AN0651/AN0533/AN0314/AN0260/AN0259/AN0231/AN0162/AN0105/AN0082/AN1538/AN1678/AN1722/AN1844/AN1901/AN2001/AN2062/AN2069/AN2072/AN2136/AN2172/AN2276/AN2302/AN2303/AN2315/AN10294/AN2549/AN11185/AN11169/AN9102/AN9095/AN9065/AN3450/AN3431/AN3423/AN3422/AN3413/AN3250/AN3222/AN3188/AN3177/AN10367/AN3059/AN11704/AN3058/AN3048/AN3033/AN2955/AN2900/AN2875/AN2873/AN2846/AN2761/AN8346/AN8414/AN11080/AN5725/AN5442/AN10663
TRUE	TRUE	FALSE	TRUE	13	GO:0009892	negative regulation of metabolic process	14	14/615	AN4965/AN4570/AN8276/AN4034/AN3941/AN3675/AN7753/AN6070/AN10763/AN2172/AN2302/AN3450/AN3423/AN5694
TRUE	TRUE	FALSE	TRUE	13	GO:0009893	positive regulation of metabolic process	17	17/615	AN4570/AN4558/AN11910/AN4189/AN3675/AN10763/AN1339/AN10171/AN1017/AN0651/AN1844/AN2172/AN9065/AN3423/AN3422/AN3413/AN2761
TRUE	TRUE	FALSE	TRUE	13	GO:0019222	regulation of metabolic process	63	63/615	AN4965/AN4570/AN4558/AN11910/AN10548/AN8825/AN11112/AN8655/AN11099/AN7923/AN8234/AN8276/AN4189/AN4134/AN4113/AN4034/AN3941/AN3675/AN7332/AN7297/AN7190/AN7103/AN7459/AN7475/AN7753/AN6430/AN6392/AN6070/AN10763/AN5898/AN6570/AN6837/AN1339/AN10171/AN1162/AN1017/AN0651/AN0533/AN0162/AN1678/AN1844/AN2001/AN2072/AN2136/AN2172/AN2276/AN2302/AN10294/AN11185/AN11169/AN9095/AN9065/AN3450/AN3423/AN3422/AN3413/AN3250/AN11704/AN3048/AN2761/AN8346/AN8414/AN5694
TRUE	TRUE	FALSE	TRUE	13	GO:0019748	secondary metabolic process	20	20/615	AN4570/AN7898/AN7899/AN7900/AN4189/AN3675/AN7265/AN6429/AN6236/AN9249/AN0651/AN0231/AN0082/AN1844/AN2549/AN3422/AN3394/AN8346/AN11080/AN5442
TRUE	TRUE	FALSE	TRUE	13	GO:0032259	methylation	4	4/615	AN4570/AN8825/AN6013/AN3423
TRUE	TRUE	FALSE	TRUE	13	GO:0042440	pigment metabolic process	6	6/615	AN4774/AN4189/AN7752/AN0231/AN1722/AN3361
TRUE	TRUE	FALSE	TRUE	13	GO:0044237	cellular metabolic process	192	192/615	AN12280/AN11778/AN4965/AN4775/AN4774/AN4760/AN4757/AN4603/AN4581/AN4570/AN4569/AN4558/AN4552/AN4525/AN11910/AN4471/AN4460/AN4401/AN4384/AN4365/AN4353/AN10548/AN8856/AN11126/AN8837/AN8825/AN8824/AN8794/AN11112/AN8755/AN11124/AN8655/AN11099/AN7923/AN11045/AN8060/AN8073/AN8169/AN8205/AN8234/AN8276/AN4218/AN4215/AN4208/AN4189/AN4134/AN4113/AN4093/AN4064/AN4034/AN10495/AN3941/AN3894/AN3881/AN3753/AN3675/AN11406/AN7388/AN7332/AN7297/AN7265/AN10914/AN7193/AN7190/AN7103/AN10880/AN7014/AN7459/AN7469/AN7475/AN7537/AN7632/AN7711/AN7752/AN7753/AN6430/AN6392/AN6368/AN6367/AN6360/AN6347/AN6250/AN6236/AN6209/AN6070/AN6064/AN6045/AN6013/AN10763/AN5973/AN5898/AN5897/AN5888/AN6570/AN6642/AN6837/AN1396/AN1342/AN1339/AN10171/AN1266/AN1246/AN1162/AN1102/AN1071/AN1017/AN0913/AN0818/AN0814/AN0667/AN0651/AN0593/AN0533/AN0314/AN0299/AN0260/AN0259/AN0254/AN0231/AN0226/AN0162/AN0129/AN0105/AN0082/AN10193/AN1538/AN1539/AN1607/AN1678/AN1722/AN1844/AN1901/AN2001/AN2062/AN2067/AN2069/AN2071/AN2072/AN2119/AN2136/AN2172/AN2276/AN2302/AN2303/AN2315/AN10294/AN10299/AN2410/AN2440/AN2549/AN11185/AN11169/AN9102/AN9095/AN9066/AN9065/AN3456/AN3450/AN3431/AN3423/AN3422/AN3413/AN3412/AN3250/AN3222/AN3188/AN3177/AN3176/AN10367/AN3059/AN11704/AN3058/AN3048/AN3033/AN2968/AN2903/AN2900/AN2875/AN2873/AN2846/AN2761/AN8346/AN8414/AN8457/AN11080/AN5148/AN5725/AN5694/AN5668/AN5599/AN5442/AN10663
TRUE	TRUE	FALSE	TRUE	13	GO:0044238	primary metabolic process	177	177/615	AN11778/AN4965/AN4925/AN4775/AN4774/AN4760/AN4603/AN4581/AN4570/AN4558/AN4552/AN4525/AN11910/AN4471/AN4460/AN4422/AN4401/AN4365/AN4353/AN10548/AN8856/AN11126/AN8837/AN8825/AN8824/AN8794/AN11112/AN8755/AN11124/AN8655/AN11099/AN7923/AN8060/AN8073/AN8169/AN8205/AN8234/AN8276/AN4218/AN4208/AN4189/AN4154/AN4134/AN4113/AN4093/AN4034/AN3941/AN3894/AN3881/AN3753/AN3675/AN11406/AN7388/AN7332/AN7297/AN7193/AN7190/AN7103/AN10880/AN7014/AN7459/AN7469/AN7475/AN7537/AN7632/AN7753/AN6430/AN6392/AN6368/AN6367/AN6347/AN6250/AN6236/AN6209/AN6119/AN6070/AN6013/AN10763/AN5973/AN5898/AN5897/AN5888/AN6570/AN6837/AN6948/AN1396/AN1342/AN1339/AN1274/AN1266/AN1246/AN1162/AN1102/AN1071/AN1017/AN0913/AN0818/AN0814/AN0667/AN0651/AN0593/AN0551/AN0533/AN0369/AN0314/AN0299/AN0260/AN0259/AN0226/AN0162/AN0129/AN0105/AN10193/AN1538/AN1539/AN1607/AN1678/AN1844/AN1901/AN2001/AN2062/AN2067/AN2069/AN2071/AN2072/AN2119/AN2136/AN2157/AN2172/AN2276/AN2302/AN2303/AN2315/AN10294/AN10299/AN2440/AN2549/AN11185/AN11169/AN9102/AN9095/AN9065/AN3456/AN3450/AN3432/AN3431/AN3423/AN3422/AN3413/AN3309/AN3250/AN3222/AN3188/AN3177/AN3176/AN10367/AN3059/AN11704/AN3058/AN3048/AN3033/AN2936/AN2903/AN2900/AN2875/AN2873/AN2761/AN8414/AN8457/AN11080/AN5725/AN5694/AN5668/AN5599/AN5585/AN5442/AN10663
TRUE	TRUE	FALSE	TRUE	13	GO:0044281	small molecule metabolic process	62	62/615	AN4774/AN4757/AN4603/AN4569/AN4525/AN4401/AN4384/AN4353/AN8837/AN8755/AN11124/AN8749/AN11045/AN8060/AN8169/AN4208/AN10495/AN3894/AN3881/AN3675/AN7388/AN7193/AN7459/AN7469/AN7632/AN6368/AN6236/AN6209/AN6064/AN1396/AN1342/AN1339/AN1274/AN1246/AN1071/AN1017/AN0667/AN0651/AN0593/AN0551/AN0314/AN0259/AN1844/AN1901/AN2069/AN2315/AN10299/AN2440/AN9066/AN3456/AN3432/AN3431/AN3412/AN3222/AN3059/AN3058/AN2936/AN2900/AN2875/AN2873/AN8457/AN10663
TRUE	TRUE	FALSE	TRUE	13	GO:0070085	glycosylation	6	6/615	AN5888/AN0667/AN1607/AN10367/AN2761/AN5725
TRUE	TRUE	FALSE	TRUE	13	GO:0071704	organic substance metabolic process	198	198/615	AN12280/AN11778/AN4965/AN4925/AN4775/AN4774/AN4760/AN4757/AN4603/AN4581/AN4570/AN4569/AN4558/AN4552/AN4525/AN11910/AN4471/AN4460/AN4422/AN4401/AN4384/AN4365/AN4353/AN10548/AN8856/AN11126/AN8837/AN8825/AN8824/AN8794/AN11112/AN8755/AN11124/AN8749/AN8655/AN11099/AN7923/AN11045/AN8060/AN8073/AN8169/AN8205/AN8234/AN8276/AN4218/AN4215/AN4208/AN4189/AN4154/AN4134/AN4113/AN4093/AN4034/AN10495/AN3941/AN3894/AN3881/AN3753/AN3675/AN11406/AN7388/AN7332/AN7297/AN10914/AN7193/AN7190/AN7103/AN10880/AN7014/AN7459/AN7469/AN7475/AN7537/AN7632/AN7711/AN7752/AN7753/AN6430/AN6392/AN6368/AN6367/AN6347/AN6250/AN6236/AN6209/AN6119/AN6070/AN6064/AN6013/AN10763/AN5973/AN5898/AN5897/AN5888/AN6570/AN6837/AN6948/AN9249/AN1396/AN1342/AN1339/AN1274/AN1266/AN1246/AN1162/AN1102/AN1071/AN1017/AN0913/AN0818/AN0814/AN0667/AN0651/AN0593/AN0551/AN0533/AN0369/AN0314/AN0299/AN0260/AN0259/AN0231/AN0226/AN0162/AN0129/AN0105/AN0082/AN10193/AN1538/AN1539/AN1607/AN1678/AN1722/AN1844/AN1901/AN2001/AN2062/AN2067/AN2069/AN2071/AN2072/AN2119/AN2136/AN2157/AN2172/AN2276/AN2302/AN2303/AN2315/AN10294/AN10299/AN2440/AN2549/AN11185/AN11169/AN9102/AN9095/AN9066/AN9065/AN3456/AN3450/AN3432/AN3431/AN3423/AN3422/AN3413/AN3412/AN3309/AN3250/AN3222/AN3188/AN3177/AN3176/AN10367/AN3059/AN11704/AN3058/AN3048/AN3033/AN2936/AN2903/AN2900/AN2875/AN2873/AN2846/AN2761/AN2737/AN8346/AN8414/AN8457/AN11080/AN5725/AN5694/AN5668/AN5599/AN5585/AN5442/AN10663
TRUE	TRUE	FALSE	TRUE	13	GO:0016049	cell growth	4	4/615	AN6570/AN10171/AN2067/AN3422
TRUE	TRUE	FALSE	TRUE	13	GO:0030447	filamentous growth	20	20/615	AN4570/AN8863/AN4189/AN7077/AN7698/AN6064/AN10763/AN6570/AN6685/AN10171/AN1017/AN0667/AN0651/AN1539/AN1844/AN2067/AN3422/AN3188/AN8414/AN5774
TRUE	TRUE	FALSE	TRUE	13	GO:0040008	regulation of growth	11	11/615	AN8825/AN7698/AN6570/AN1017/AN0651/AN1539/AN1844/AN2067/AN3422/AN8414/AN5341
TRUE	TRUE	FALSE	TRUE	13	GO:0044110	growth involved in symbiotic interaction	1	1/615	AN8414
TRUE	TRUE	FALSE	TRUE	13	GO:0045926	negative regulation of growth	1	1/615	AN1017
TRUE	TRUE	FALSE	TRUE	13	GO:0045927	positive regulation of growth	6	6/615	AN7698/AN6570/AN1844/AN2067/AN3422/AN8414
TRUE	TRUE	FALSE	TRUE	13	GO:0007059	chromosome segregation	6	6/615	AN4775/AN4265/AN0814/AN11344/AN3451/AN2761
TRUE	TRUE	FALSE	TRUE	13	GO:0007017	microtubule-based process	4	4/615	AN7757/AN0651/AN2067/AN11344
TRUE	TRUE	FALSE	TRUE	13	GO:0000075	cell cycle checkpoint	2	2/615	AN3941/AN3450
TRUE	TRUE	FALSE	TRUE	13	GO:0006457	protein folding	1	1/615	AN9095
TRUE	TRUE	FALSE	TRUE	13	GO:0007165	signal transduction	20	20/615	AN8234/AN4189/AN4134/AN4113/AN3941/AN10442/AN7698/AN5973/AN6570/AN10171/AN1017/AN0651/AN0411/AN2062/AN2067/AN2430/AN3450/AN3422/AN2761/AN5341
TRUE	TRUE	FALSE	TRUE	13	GO:0006903	vesicle targeting	1	1/615	AN0411
TRUE	TRUE	FALSE	TRUE	13	GO:0006276	plasmid maintenance	1	1/615	AN2303
TRUE	TRUE	FALSE	TRUE	13	GO:0006928	movement of cell or subcellular component	1	1/615	AN0651
TRUE	TRUE	FALSE	TRUE	13	GO:0006949	syncytium formation	4	4/615	AN4189/AN7297/AN3422/AN5776
TRUE	TRUE	FALSE	TRUE	13	GO:0007049	cell cycle	33	33/615	AN4963/AN4775/AN4615/AN4570/AN4365/AN8262/AN4265/AN3941/AN3739/AN7077/AN6070/AN10763/AN6617/AN6685/AN10171/AN1267/AN1017/AN0814/AN0721/AN0651/AN0226/AN10193/AN1844/AN2067/AN2071/AN2172/AN2302/AN11344/AN3451/AN3450/AN3422/AN3387/AN2761
TRUE	TRUE	FALSE	TRUE	13	GO:0007154	cell communication	28	28/615	AN8234/AN8262/AN4189/AN4134/AN4113/AN3941/AN10442/AN3675/AN7388/AN7698/AN6400/AN6064/AN5973/AN6570/AN10171/AN1017/AN0651/AN0411/AN2062/AN2067/AN2172/AN2430/AN3450/AN3422/AN2903/AN2761/AN5774/AN5341
