hasPeak.An_sntB_20h_HA_1	hasPeak.An_sntB_48h_HA_1	group	ID	Description	Count	GeneRatio	geneID
TRUE	TRUE	4	GO:0022413	reproductive process in single-celled organism	33	33/2199	AN10610/AN4935/AN4615/AN4566/AN4501/AN4419/AN4390/AN9504/AN8605/AN4169/AN3719/AN7185/AN7657/AN5836/AN6542/AN9380/AN1017/AN0988/AN0807/AN0651/AN0640/AN0410/AN10193/AN1555/AN1848/AN2071/AN2269/AN3422/AN3148/AN5195/AN5759/AN5579/AN5523
TRUE	TRUE	4	GO:0044703	multi-organism reproductive process	95	95/2199	AN5028/AN10610/AN4935/AN4702/AN4615/AN4566/AN4501/AN4483/AN4419/AN4390/AN8741/AN9504/AN8605/AN8262/AN10515/AN4189/AN4182/AN4169/AN3813/AN3719/AN3688/AN3607/AN7388/AN7252/AN7185/AN7030/AN7513/AN7533/AN7657/AN6243/AN5973/AN5893/AN5836/AN6487/AN6505/AN6542/AN9380/AN9408/AN1402/AN1339/AN1333/AN1052/AN1017/AN0988/AN11891/AN0807/AN0733/AN0651/AN0641/AN0640/AN0410/AN0363/AN9450/AN0279/AN10030/AN0098/AN0082/AN0078/AN9008/AN1475/AN10193/AN1536/AN1539/AN1555/AN10227/AN1848/AN2011/AN2059/AN2062/AN2071/AN2130/AN2269/AN2290/AN2430/AN10306/AN2505/AN2555/AN9121/AN3422/AN3416/AN3152/AN3148/AN3036/AN2919/AN2742/AN2701/AN5156/AN5170/AN5195/AN5759/AN5651/AN5579/AN5523/AN5517/AN5457
TRUE	TRUE	4	GO:0051037	regulation of transcription involved in meiotic cell cycle	1	1/2199	AN7572
TRUE	TRUE	4	GO:0051321	meiotic cell cycle	71	71/2199	AN5028/AN4987/AN4969/AN10610/AN4935/AN4615/AN4566/AN4563/AN4501/AN4419/AN4390/AN4365/AN4360/AN9504/AN8605/AN8262/AN4182/AN4169/AN3941/AN3719/AN3607/AN7185/AN7513/AN7572/AN7657/AN6243/AN6070/AN10763/AN5836/AN5822/AN6505/AN6542/AN9380/AN1333/AN10171/AN1052/AN1017/AN0988/AN11891/AN0807/AN0733/AN0651/AN0640/AN0582/AN0410/AN0363/AN0098/AN0078/AN10193/AN1536/AN1555/AN1848/AN2059/AN2071/AN2148/AN2269/AN10306/AN2505/AN9121/AN3422/AN3152/AN3148/AN3067/AN2919/AN2911/AN5170/AN5195/AN5759/AN5579/AN5523/AN5406
TRUE	TRUE	4	GO:0070871	cell wall organization involved in conjugation with cellular fusion	1	1/2199	AN7533
TRUE	TRUE	4	GO:0071507	pheromone response MAPK cascade	1	1/2199	AN3422
TRUE	TRUE	4	GO:1903046	meiotic cell cycle process	68	68/2199	AN5028/AN4969/AN10610/AN4935/AN4615/AN4566/AN4563/AN4501/AN4419/AN4390/AN4365/AN4360/AN9504/AN8605/AN8262/AN4182/AN4169/AN3941/AN3719/AN3607/AN7185/AN7513/AN7657/AN6243/AN6070/AN10763/AN5836/AN5822/AN6505/AN6542/AN9380/AN1333/AN1052/AN1017/AN0988/AN11891/AN0807/AN0733/AN0651/AN0640/AN0582/AN0410/AN0363/AN0098/AN0078/AN10193/AN1536/AN1555/AN1848/AN2059/AN2071/AN2148/AN2269/AN10306/AN2505/AN9121/AN3422/AN3152/AN3148/AN3067/AN2919/AN2911/AN5170/AN5195/AN5759/AN5579/AN5523/AN5406
TRUE	TRUE	4	GO:2000241	regulation of reproductive process	46	46/2199	AN5028/AN4987/AN4935/AN4563/AN4501/AN4483/AN8741/AN8605/AN8262/AN4182/AN3941/AN3719/AN3688/AN3607/AN7252/AN7030/AN6243/AN10763/AN5973/AN5893/AN5836/AN5822/AN6487/AN6505/AN6566/AN1339/AN1052/AN1017/AN0988/AN0807/AN0651/AN0641/AN0363/AN10227/AN1800/AN2011/AN2059/AN2269/AN2430/AN2555/AN9121/AN3422/AN3152/AN2911/AN5170/AN5457
TRUE	TRUE	4	GO:2000242	negative regulation of reproductive process	16	16/2199	AN4987/AN4935/AN4501/AN4483/AN8262/AN4182/AN6243/AN5893/AN5822/AN1052/AN1017/AN0363/AN2430/AN2555/AN2911/AN5170
TRUE	TRUE	4	GO:2000243	positive regulation of reproductive process	37	37/2199	AN5028/AN4935/AN4563/AN4501/AN4483/AN8741/AN8605/AN4182/AN3941/AN3719/AN3688/AN3607/AN7252/AN7030/AN5973/AN5893/AN5836/AN6487/AN6505/AN6566/AN1052/AN1017/AN0807/AN0651/AN0641/AN0363/AN10227/AN1800/AN2011/AN2269/AN2430/AN2555/AN9121/AN3422/AN3152/AN2911/AN5457
TRUE	TRUE	4	GO:0007155	cell adhesion	12	12/2199	AN4295/AN4189/AN7041/AN6230/AN6129/AN10763/AN6505/AN6570/AN1199/AN0797/AN10227/AN2944
TRUE	TRUE	4	GO:0044406	adhesion of symbiont to host	5	5/2199	AN4515/AN4390/AN6230/AN6487/AN0797
TRUE	TRUE	4	GO:0023051	regulation of signaling	33	33/2199	AN4987/AN4935/AN4702/AN4501/AN4369/AN4322/AN9504/AN8234/AN4189/AN4182/AN10442/AN3735/AN3688/AN6982/AN7513/AN5973/AN5893/AN6566/AN1358/AN10171/AN1283/AN0651/AN0449/AN2130/AN2269/AN2430/AN2555/AN3422/AN3102/AN2911/AN5755/AN5740/AN5660
TRUE	TRUE	4	GO:0023056	positive regulation of signaling	9	9/2199	AN4501/AN4189/AN4182/AN1283/AN2269/AN3422/AN3102/AN5740/AN5660
TRUE	TRUE	4	GO:0023057	negative regulation of signaling	13	13/2199	AN4987/AN4935/AN4322/AN9504/AN6982/AN5973/AN5893/AN1358/AN10171/AN2430/AN2555/AN2911/AN5755
TRUE	TRUE	4	GO:0001763	morphogenesis of a branching structure	2	2/2199	AN3719/AN7030
TRUE	TRUE	4	GO:0007275	multicellular organism development	63	63/2199	AN4935/AN4878/AN4702/AN4667/AN4563/AN4483/AN4479/AN8741/AN10515/AN4189/AN3813/AN3719/AN3607/AN7252/AN7185/AN7030/AN7572/AN7661/AN6243/AN6150/AN5836/AN6505/AN6688/AN9408/AN1402/AN1189/AN1052/AN1017/AN0988/AN0928/AN0863/AN0689/AN0651/AN0641/AN0410/AN0363/AN9450/AN0279/AN0098/AN0082/AN9008/AN10193/AN1536/AN1539/AN1800/AN1848/AN2009/AN2269/AN2290/AN10306/AN2505/AN3422/AN3416/AN3113/AN3036/AN2742/AN2701/AN8547/AN5156/AN5759/AN5660/AN5651/AN5457
TRUE	TRUE	4	GO:0032922	circadian regulation of gene expression	1	1/2199	AN3607
TRUE	TRUE	4	GO:0051239	regulation of multicellular organismal process	11	11/2199	AN4563/AN4483/AN8741/AN6243/AN5836/AN1052/AN0988/AN0641/AN0363/AN1800/AN5457
TRUE	TRUE	4	GO:0051240	positive regulation of multicellular organismal process	5	5/2199	AN8741/AN5836/AN0641/AN1800/AN5457
TRUE	TRUE	4	GO:0051241	negative regulation of multicellular organismal process	4	4/2199	AN4483/AN6243/AN1052/AN0363
TRUE	TRUE	4	GO:0009653	anatomical structure morphogenesis	104	104/2199	AN5028/AN5020/AN4987/AN10610/AN4935/AN4897/AN4871/AN4702/AN4674/AN4615/AN4566/AN4501/AN4419/AN4390/AN4332/AN8842/AN8831/AN8741/AN9504/AN8605/AN8262/AN4264/AN4214/AN4189/AN4169/AN3719/AN3607/AN7297/AN7250/AN7185/AN7030/AN7513/AN7542/AN7576/AN7657/AN6318/AN6317/AN6243/AN6150/AN6125/AN5893/AN5836/AN6505/AN6542/AN6685/AN6731/AN9380/AN1339/AN1334/AN1052/AN1037/AN1017/AN0988/AN11891/AN0807/AN0787/AN0733/AN0651/AN0641/AN0640/AN0410/AN0363/AN10030/AN0186/AN0134/AN0098/AN0082/AN0078/AN8945/AN1475/AN10193/AN1536/AN1555/AN1632/AN1848/AN2059/AN2067/AN2071/AN2269/AN10306/AN2505/AN9121/AN3470/AN3422/AN3152/AN3148/AN3113/AN2936/AN2919/AN2742/AN2701/AN5131/AN5169/AN5170/AN5195/AN5776/AN5759/AN5757/AN5740/AN5660/AN5579/AN5523/AN5458/AN5457
TRUE	TRUE	4	GO:0007568	aging	8	8/2199	AN11910/AN7572/AN6542/AN0241/AN2130/AN5119/AN5129/AN5626
TRUE	TRUE	4	GO:0007571	age-dependent general metabolic decline	2	2/2199	AN7572/AN0241
TRUE	TRUE	4	GO:0009847	spore germination	18	18/2199	AN4896/AN4544/AN4501/AN3813/AN3719/AN7030/AN6125/AN6010/AN5836/AN1052/AN1017/AN10077/AN0363/AN0129/AN2269/AN2421/AN2911/AN2742
TRUE	TRUE	4	GO:0048646	anatomical structure formation involved in morphogenesis	90	90/2199	AN5028/AN4987/AN10610/AN4935/AN4897/AN4871/AN4702/AN4674/AN4615/AN4566/AN4501/AN4419/AN4390/AN8831/AN8741/AN9504/AN8605/AN8262/AN4264/AN4189/AN4169/AN3719/AN3607/AN7297/AN7185/AN7513/AN7542/AN7657/AN6318/AN6243/AN6125/AN5893/AN5836/AN6505/AN6542/AN6731/AN9380/AN1339/AN1052/AN1037/AN1017/AN0988/AN11891/AN0807/AN0787/AN0733/AN0651/AN0641/AN0640/AN0410/AN0363/AN10030/AN0186/AN0098/AN0082/AN0078/AN8945/AN10193/AN1536/AN1555/AN1632/AN1848/AN2059/AN2067/AN2071/AN2269/AN10306/AN2505/AN9121/AN3470/AN3422/AN3152/AN3148/AN3113/AN2936/AN2919/AN2742/AN2701/AN5131/AN5169/AN5170/AN5195/AN5776/AN5759/AN5740/AN5660/AN5579/AN5523/AN5458/AN5457
TRUE	TRUE	4	GO:0043934	sporulation	110	110/2199	AN5028/AN5021/AN4987/AN10610/AN4935/AN4897/AN4871/AN4695/AN4674/AN4615/AN4566/AN4563/AN4501/AN4419/AN4390/AN8842/AN8741/AN9504/AN8605/AN8129/AN8262/AN10515/AN4189/AN4169/AN3719/AN3688/AN3607/AN7185/AN7030/AN6982/AN7513/AN7542/AN7657/AN7757/AN6318/AN6317/AN6243/AN6230/AN5893/AN5836/AN6505/AN6542/AN6566/AN6731/AN9339/AN9380/AN1189/AN1052/AN1037/AN1017/AN0988/AN11891/AN0863/AN0807/AN0787/AN0733/AN0651/AN0641/AN0640/AN0453/AN0410/AN0363/AN0279/AN10030/AN0186/AN0098/AN0082/AN0078/AN8945/AN10193/AN1536/AN1539/AN1555/AN1632/AN1848/AN2009/AN2059/AN2067/AN2071/AN2269/AN2421/AN10306/AN2505/AN2523/AN9121/AN3470/AN3422/AN3416/AN3152/AN3148/AN3113/AN3036/AN2936/AN2919/AN2911/AN2742/AN2740/AN5131/AN5156/AN5170/AN5195/AN5759/AN5757/AN5755/AN5740/AN5660/AN5579/AN5523/AN5457/AN5296
TRUE	TRUE	4	GO:0044111	development involved in symbiotic interaction	2	2/2199	AN10763/AN6505
TRUE	TRUE	4	GO:0048856	anatomical structure development	147	147/2199	AN5028/AN5021/AN5020/AN4987/AN10610/AN4935/AN4897/AN4878/AN4871/AN4702/AN4695/AN4674/AN4667/AN4615/AN4566/AN4563/AN4501/AN4483/AN4479/AN4419/AN4390/AN4332/AN8842/AN8831/AN8741/AN9504/AN8605/AN8129/AN8262/AN4264/AN4214/AN10515/AN4189/AN4169/AN3813/AN3719/AN3688/AN3607/AN7297/AN7252/AN7250/AN7185/AN7030/AN7513/AN7542/AN7572/AN7576/AN7657/AN7661/AN7757/AN6318/AN6317/AN6243/AN6230/AN6150/AN6125/AN5893/AN5836/AN6505/AN6542/AN6566/AN6685/AN6688/AN6731/AN9339/AN9380/AN9408/AN1402/AN1339/AN1334/AN1189/AN1052/AN1037/AN1017/AN0988/AN11891/AN0928/AN0863/AN0807/AN0787/AN0733/AN0689/AN0651/AN0641/AN0640/AN0410/AN0363/AN9450/AN0279/AN10030/AN0186/AN0134/AN0098/AN0082/AN0078/AN9008/AN8945/AN1475/AN10193/AN1536/AN1539/AN1555/AN1632/AN1800/AN1848/AN2009/AN2059/AN2067/AN2071/AN2269/AN2290/AN2421/AN10306/AN2505/AN2523/AN9121/AN3470/AN3422/AN3416/AN3152/AN3148/AN3113/AN3036/AN2936/AN2919/AN2911/AN2742/AN2740/AN2701/AN8547/AN5131/AN5156/AN5169/AN5170/AN5195/AN5776/AN5759/AN5757/AN5755/AN5740/AN5660/AN5651/AN5579/AN5523/AN5458/AN5457/AN5296
TRUE	TRUE	4	GO:0050793	regulation of developmental process	58	58/2199	AN5028/AN5020/AN4987/AN4896/AN4563/AN4544/AN11910/AN4483/AN8741/AN8129/AN8262/AN4214/AN3719/AN3688/AN3607/AN7030/AN6982/AN7542/AN7576/AN6243/AN6230/AN5893/AN5836/AN6505/AN6542/AN6685/AN1339/AN1334/AN1052/AN0988/AN0807/AN0651/AN0641/AN10077/AN0410/AN0363/AN0279/AN0186/AN0134/AN0129/AN0082/AN8945/AN1475/AN1800/AN2059/AN2067/AN2269/AN2421/AN9121/AN3422/AN3152/AN2742/AN5129/AN5156/AN5170/AN5740/AN5457/AN5296
TRUE	TRUE	4	GO:0051093	negative regulation of developmental process	15	15/2199	AN5028/AN4483/AN8129/AN8262/AN3607/AN6243/AN1052/AN0641/AN0363/AN0082/AN9121/AN2742/AN5129/AN5156/AN5170
TRUE	TRUE	4	GO:0051094	positive regulation of developmental process	22	22/2199	AN5028/AN5020/AN4987/AN8741/AN3719/AN3607/AN7542/AN6230/AN5893/AN5836/AN6505/AN1052/AN0807/AN0641/AN0363/AN0279/AN0186/AN8945/AN1800/AN9121/AN3152/AN5457
TRUE	TRUE	4	GO:0040012	regulation of locomotion	1	1/2199	AN0807
TRUE	TRUE	4	GO:0022403	cell cycle phase	2	2/2199	AN4991/AN3941
TRUE	TRUE	4	GO:0072690	single-celled organism vegetative growth phase	1	1/2199	AN0410
TRUE	TRUE	4	GO:0007623	circadian rhythm	10	10/2199	AN4987/AN4878/AN4563/AN3607/AN3581/AN0410/AN0241/AN1539/AN1848/AN5457
TRUE	TRUE	4	GO:0043902	positive regulation of multi-organism process	33	33/2199	AN5028/AN4935/AN4501/AN4483/AN8741/AN3719/AN3688/AN3607/AN7252/AN7030/AN6129/AN10763/AN5973/AN5893/AN6487/AN6505/AN6566/AN1052/AN1017/AN0807/AN0651/AN0641/AN0363/AN10227/AN2011/AN2269/AN2430/AN2555/AN9121/AN3422/AN3152/AN2944/AN5457
TRUE	TRUE	4	GO:0044089	positive regulation of cellular component biogenesis	14	14/2199	AN4501/AN4419/AN9504/AN4182/AN3675/AN7077/AN5981/AN5803/AN0655/AN0410/AN2126/AN11344/AN2995/AN5747
TRUE	TRUE	4	GO:0045785	positive regulation of cell adhesion	4	4/2199	AN6129/AN10763/AN10227/AN2944
TRUE	TRUE	4	GO:0048584	positive regulation of response to stimulus	32	32/2199	AN4501/AN4479/AN4443/AN4328/AN4189/AN4182/AN4080/AN3719/AN3688/AN3675/AN10171/AN1283/AN1246/AN0170/AN0098/AN1416/AN1652/AN1800/AN2067/AN2269/AN9090/AN3468/AN3422/AN3102/AN2875/AN8414/AN5210/AN5746/AN5740/AN5660/AN5558/AN5525
TRUE	TRUE	4	GO:0051050	positive regulation of transport	9	9/2199	AN4987/AN4328/AN4182/AN3729/AN7185/AN1339/AN1017/AN0056/AN5740
TRUE	TRUE	4	GO:0051091	positive regulation of DNA-binding transcription factor activity	1	1/2199	AN0241
TRUE	TRUE	4	GO:1903666	positive regulation of asexual reproduction	8	8/2199	AN4987/AN7542/AN6230/AN5836/AN1052/AN0279/AN0186/AN8945
TRUE	TRUE	4	GO:1903829	positive regulation of cellular protein localization	5	5/2199	AN4987/AN4182/AN7185/AN6508/AN1017
TRUE	TRUE	4	GO:1904951	positive regulation of establishment of protein localization	4	4/2199	AN4987/AN4182/AN7185/AN1017
TRUE	TRUE	4	GO:0043433	negative regulation of DNA-binding transcription factor activity	3	3/2199	AN4501/AN1272/AN3255
TRUE	TRUE	4	GO:0043901	negative regulation of multi-organism process	13	13/2199	AN4935/AN4501/AN4483/AN8262/AN4182/AN6243/AN1069/AN1052/AN1017/AN0807/AN0363/AN2555/AN5170
TRUE	TRUE	4	GO:0048585	negative regulation of response to stimulus	20	20/2199	AN4987/AN4935/AN4745/AN4322/AN4310/AN9504/AN4182/AN6982/AN5973/AN5893/AN1358/AN1339/AN10171/AN1017/AN2430/AN2555/AN2911/AN2731/AN5129/AN5755
TRUE	TRUE	4	GO:0051051	negative regulation of transport	7	7/2199	AN4935/AN4501/AN8251/AN6505/AN1339/AN0176/AN5341
TRUE	TRUE	4	GO:1903665	negative regulation of asexual reproduction	10	10/2199	AN5028/AN8129/AN3607/AN1052/AN0641/AN0363/AN0082/AN9121/AN2742/AN5156
TRUE	TRUE	4	GO:1903828	negative regulation of cellular protein localization	4	4/2199	AN4935/AN4501/AN4483/AN1339
TRUE	TRUE	4	GO:1904537	negative regulation of mitotic telomere tethering at nuclear periphery	1	1/2199	AN4182
TRUE	TRUE	4	GO:1904950	negative regulation of establishment of protein localization	2	2/2199	AN4935/AN4501
TRUE	TRUE	4	GO:0030155	regulation of cell adhesion	5	5/2199	AN4189/AN6129/AN10763/AN10227/AN2944
TRUE	TRUE	4	GO:0032879	regulation of localization	28	28/2199	AN4987/AN4935/AN4501/AN4483/AN4328/AN8805/AN8251/AN10515/AN4182/AN3729/AN7297/AN7185/AN6982/AN6195/AN6505/AN6508/AN1339/AN1227/AN1017/AN0651/AN0411/AN0410/AN0176/AN0056/AN1950/AN5740/AN5676/AN5341
TRUE	TRUE	4	GO:0042752	regulation of circadian rhythm	9	9/2199	AN4987/AN4563/AN3607/AN3581/AN0410/AN0241/AN1539/AN1848/AN5457
TRUE	TRUE	4	GO:0043900	regulation of multi-organism process	42	42/2199	AN5028/AN4935/AN4501/AN4483/AN8741/AN8262/AN4182/AN3719/AN3688/AN3607/AN7252/AN7030/AN6243/AN6129/AN10763/AN5973/AN5893/AN6487/AN6505/AN6566/AN1339/AN1069/AN1052/AN1017/AN0988/AN0807/AN0651/AN0641/AN0363/AN0098/AN10227/AN2011/AN2059/AN2269/AN2430/AN2555/AN9121/AN3422/AN3152/AN2944/AN5170/AN5457
TRUE	TRUE	4	GO:0044087	regulation of cellular component biogenesis	31	31/2199	AN4987/AN4976/AN4501/AN4419/AN9504/AN8039/AN4182/AN3675/AN7077/AN7576/AN7700/AN5981/AN5822/AN5803/AN6570/AN1339/AN10171/AN0733/AN0655/AN0411/AN0410/AN1950/AN1984/AN2126/AN2302/AN11344/AN3423/AN3067/AN2995/AN5747/AN5740
TRUE	TRUE	4	GO:0048518	positive regulation of biological process	145	145/2199	AN5028/AN5020/AN4987/AN4969/AN4935/AN4896/AN4667/AN4563/AN4558/AN11910/AN4501/AN4483/AN4479/AN4443/AN4419/AN4361/AN10550/AN4328/AN8741/AN9504/AN8605/AN8170/AN4189/AN4182/AN4080/AN3941/AN3919/AN3739/AN3729/AN3719/AN3688/AN3675/AN3607/AN3506/AN7252/AN7185/AN7077/AN7050/AN7030/AN7468/AN7542/AN7567/AN7572/AN7610/AN7661/AN7742/AN6330/AN6243/AN6230/AN6129/AN6010/AN5981/AN10763/AN5973/AN5893/AN5836/AN5803/AN6487/AN6505/AN6508/AN6540/AN6566/AN6570/AN6685/AN6733/AN9397/AN1339/AN1303/AN10171/AN1283/AN1246/AN1227/AN1052/AN1017/AN0988/AN0807/AN0689/AN0655/AN0651/AN0641/AN0554/AN0410/AN0394/AN0363/AN0279/AN0241/AN0186/AN0170/AN0148/AN0127/AN0098/AN0056/AN9008/AN8978/AN8945/AN1416/AN1425/AN10191/AN1518/AN1652/AN10227/AN1800/AN1984/AN2011/AN2067/AN2126/AN2130/AN2269/AN2430/AN11344/AN2555/AN9121/AN9090/AN3468/AN3423/AN3422/AN3413/AN3224/AN3152/AN3102/AN3067/AN2996/AN2995/AN2965/AN2944/AN2911/AN2875/AN2852/AN2761/AN2742/AN8414/AN5210/AN5218/AN5752/AN5747/AN5746/AN5740/AN5719/AN5676/AN5660/AN5651/AN5558/AN5525/AN5457/AN5351
TRUE	TRUE	4	GO:0048519	negative regulation of biological process	115	115/2199	AN5028/AN4987/AN4969/AN10610/AN4965/AN4935/AN10614/AN4745/AN4501/AN4500/AN4483/AN4360/AN4322/AN4310/AN4295/AN8797/AN9504/AN8039/AN8129/AN8168/AN11052/AN9461/AN8211/AN8251/AN8262/AN8269/AN8276/AN4182/AN4034/AN3941/AN3919/AN3812/AN3735/AN3730/AN3675/AN3607/AN3587/AN3506/AN7303/AN6982/AN7468/AN7513/AN7563/AN6243/AN6195/AN6082/AN6070/AN6067/AN5981/AN10763/AN5973/AN5893/AN5822/AN5803/AN6505/AN6733/AN1358/AN1339/AN10171/AN1272/AN1227/AN1226/AN1069/AN1052/AN1017/AN0988/AN0807/AN0767/AN0689/AN0641/AN0410/AN0363/AN0241/AN0176/AN0170/AN10019/AN0082/AN0065/AN10191/AN1519/AN1761/AN1800/AN1950/AN1984/AN2067/AN2126/AN2141/AN2290/AN2302/AN2430/AN2500/AN2555/AN9121/AN9113/AN9090/AN3468/AN3423/AN3255/AN3071/AN3067/AN2995/AN2965/AN2911/AN2742/AN2731/AN5129/AN5156/AN5170/AN5755/AN5747/AN5740/AN5676/AN5451/AN5351/AN5341
TRUE	TRUE	4	GO:0048583	regulation of response to stimulus	63	63/2199	AN4987/AN4935/AN4745/AN4702/AN4563/AN4501/AN4479/AN4443/AN4369/AN4328/AN4322/AN4310/AN9504/AN8234/AN4189/AN4182/AN4080/AN10442/AN3735/AN3719/AN3688/AN3675/AN6982/AN7513/AN5973/AN5893/AN6505/AN6566/AN1358/AN1339/AN10171/AN1283/AN1246/AN1017/AN0689/AN0651/AN0449/AN0170/AN0098/AN1416/AN1652/AN1800/AN2067/AN2130/AN2269/AN2430/AN2555/AN9090/AN3468/AN3422/AN3102/AN2911/AN2875/AN2731/AN8414/AN5129/AN5210/AN5755/AN5746/AN5740/AN5660/AN5558/AN5525
TRUE	TRUE	4	GO:1903664	regulation of asexual reproduction	27	27/2199	AN5028/AN4987/AN4563/AN8741/AN8129/AN4182/AN3688/AN3607/AN7542/AN6243/AN6230/AN5893/AN5836/AN1052/AN0651/AN0641/AN0363/AN0279/AN0186/AN0082/AN8945/AN2059/AN2421/AN9121/AN2742/AN5156/AN5296
TRUE	TRUE	4	GO:0006950	response to stress	194	194/2199	AN5028/AN4987/AN4935/AN10614/AN4897/AN4758/AN4745/AN4702/AN4668/AN4587/AN4563/AN4552/AN4501/AN4483/AN4479/AN4467/AN4462/AN4443/AN4439/AN4390/AN4389/AN4365/AN4310/AN8837/AN8830/AN8805/AN8692/AN8690/AN8643/AN7877/AN7895/AN8170/AN8251/AN8269/AN4283/AN4255/AN10515/AN4189/AN4182/AN4080/AN4064/AN4042/AN3954/AN3941/AN3829/AN3793/AN3787/AN3730/AN3719/AN3688/AN3675/AN3644/AN3642/AN3581/AN10420/AN7388/AN7250/AN9492/AN7170/AN7103/AN6982/AN7468/AN7485/AN7513/AN7563/AN7567/AN7572/AN10949/AN7657/AN7661/AN7729/AN7799/AN6400/AN6318/AN12360/AN6149/AN6089/AN6070/AN6064/AN6061/AN6010/AN5991/AN5975/AN10763/AN5973/AN5918/AN5860/AN5822/AN5803/AN6505/AN6542/AN6543/AN6696/AN6731/AN6849/AN9339/AN9340/AN9397/AN1358/AN10171/AN1282/AN1274/AN1246/AN1017/AN1015/AN0988/AN0927/AN0858/AN0771/AN0733/AN0651/AN0641/AN0607/AN0582/AN0554/AN0410/AN0394/AN0363/AN0351/AN9450/AN0279/AN0241/AN10030/AN0228/AN0170/AN0158/AN0134/AN10019/AN1414/AN1428/AN10193/AN1493/AN1539/AN1624/AN10220/AN1632/AN1652/AN1769/AN1800/AN1812/AN1984/AN1989/AN2005/AN2062/AN2067/AN2099/AN2130/AN12476/AN2269/AN2503/AN2530/AN11961/AN11932/AN9090/AN3468/AN3422/AN3188/AN3150/AN3125/AN3102/AN3085/AN3067/AN2997/AN2981/AN2968/AN2919/AN2911/AN2903/AN2875/AN2846/AN2761/AN2731/AN2669/AN8414/AN8553/AN5129/AN5131/AN5200/AN5210/AN5776/AN5755/AN5747/AN5746/AN5712/AN5660/AN5604/AN5564/AN5563/AN5525/AN5523/AN5447/AN5404/AN5350/AN5278
TRUE	TRUE	4	GO:0009605	response to external stimulus	68	68/2199	AN4987/AN4479/AN4462/AN4443/AN4390/AN8842/AN8168/AN8251/AN8262/AN4255/AN4080/AN4042/AN3735/AN3719/AN3688/AN3675/AN3642/AN3587/AN10420/AN7388/AN9492/AN6982/AN7468/AN7485/AN7513/AN7572/AN6400/AN6195/AN6064/AN5973/AN5918/AN5860/AN6487/AN6505/AN6731/AN9340/AN10171/AN1246/AN1017/AN0988/AN0807/AN0607/AN0554/AN0394/AN0279/AN0241/AN10030/AN9008/AN1414/AN1428/AN1539/AN1555/AN1812/AN1989/AN2067/AN2130/AN3422/AN3188/AN3085/AN2944/AN2911/AN2903/AN2875/AN5200/AN5210/AN5746/AN5604/AN5525
TRUE	TRUE	4	GO:0009607	response to biotic stimulus	39	39/2199	AN4987/AN4915/AN4745/AN4501/AN4479/AN4443/AN4419/AN4390/AN4182/AN4042/AN3941/AN3719/AN3688/AN3642/AN10420/AN9492/AN7468/AN7513/AN6064/AN5857/AN6487/AN6505/AN6506/AN1246/AN1017/AN0807/AN0689/AN0098/AN1428/AN1800/AN2130/AN3188/AN3085/AN2875/AN8414/AN5200/AN5210/AN5746/AN5525
TRUE	TRUE	4	GO:0009628	response to abiotic stimulus	97	97/2199	AN4987/AN4897/AN4745/AN4702/AN4668/AN4501/AN4483/AN4479/AN4467/AN4462/AN4310/AN8842/AN8830/AN8805/AN8692/AN8690/AN8643/AN7895/AN8251/AN8269/AN4189/AN3735/AN3730/AN3688/AN3607/AN3581/AN7388/AN7250/AN7170/AN7103/AN6982/AN7513/AN7572/AN7657/AN7661/AN7799/AN6318/AN6243/AN6149/AN6089/AN6010/AN5975/AN10763/AN6505/AN6731/AN6849/AN9340/AN9397/AN9407/AN1358/AN1339/AN1282/AN1052/AN1017/AN1015/AN0858/AN0766/AN0664/AN0651/AN0641/AN0554/AN0410/AN0363/AN0351/AN9450/AN0241/AN0134/AN10019/AN9008/AN1493/AN1539/AN1547/AN1555/AN1624/AN1652/AN1769/AN1800/AN2005/AN2269/AN2530/AN3361/AN2997/AN2968/AN2962/AN2919/AN2911/AN2855/AN2761/AN2731/AN5129/AN5776/AN5755/AN5746/AN5564/AN5563/AN5523/AN5341
TRUE	TRUE	4	GO:0009719	response to endogenous stimulus	8	8/2199	AN8168/AN8269/AN4182/AN3941/AN3675/AN10949/AN0771/AN2944
