hasPeak.An_kdmB_20h_HA_1	hasPeak.An_kdmB_48h_HA_1	group	ID	Description	Count	GeneRatio	geneID
TRUE	TRUE	4	GO:0016043	cellular component organization	230	230/2290	AN11776/AN4987/AN4976/AN4969/AN10610/AN4915/AN10614/AN4899/AN4894/AN9526/AN4742/AN4667/AN4655/AN4615/AN4570/AN4566/AN4563/AN4515/AN4501/AN4471/AN4419/AN4417/AN4416/AN4402/AN4390/AN4388/AN4365/AN4360/AN4295/AN8863/AN8856/AN8834/AN8831/AN8825/AN8824/AN8769/AN9504/AN8667/AN8039/AN8187/AN8211/AN8269/AN8274/AN8282/AN4265/AN4218/AN4214/AN4189/AN4171/AN4034/AN3941/AN3914/AN3803/AN3785/AN3753/AN3730/AN3729/AN3725/AN3719/AN3688/AN3675/AN3644/AN3587/AN7303/AN7297/AN7250/AN7103/AN7030/AN7475/AN7511/AN7533/AN7567/AN7576/AN10949/AN7649/AN7657/AN7659/AN7729/AN7742/AN7757/AN6318/AN6317/AN6280/AN6258/AN6243/AN6195/AN6150/AN6149/AN6125/AN6070/AN12017/AN6067/AN6010/AN5991/AN10763/AN5934/AN5857/AN5822/AN6508/AN6553/AN6554/AN6566/AN6567/AN6570/AN6685/AN6733/AN6838/AN10854/AN6920/AN6921/AN9380/AN1358/AN1339/AN1334/AN1333/AN10171/AN1189/AN1170/AN1085/AN1066/AN1060/AN1025/AN1017/AN0933/AN0931/AN0914/AN0817/AN0802/AN0771/AN0734/AN0733/AN0697/AN0667/AN0664/AN0655/AN0651/AN0582/AN0440/AN0411/AN0410/AN0351/AN0295/AN0241/AN0239/AN10030/AN0228/AN0182/AN0170/AN0135/AN0098/AN0065/AN0056/AN8978/AN11152/AN10191/AN1555/AN1558/AN1573/AN1632/AN1760/AN1778/AN1984/AN2011/AN2062/AN2067/AN2071/AN2072/AN10261/AN2126/AN2266/AN2302/AN2412/AN10311/AN2477/AN2484/AN2500/AN2508/AN2526/AN9100/AN3469/AN3468/AN3423/AN3422/AN3176/AN3152/AN3149/AN3148/AN3147/AN3124/AN3113/AN3071/AN3068/AN3067/AN2995/AN2965/AN2911/AN2886/AN2885/AN2862/AN2731/AN2686/AN8485/AN5099/AN5129/AN5131/AN5132/AN5133/AN10634/AN5217/AN10717/AN5768/AN5757/AN5752/AN5747/AN5746/AN5740/AN5724/AN5715/AN5681/AN5677/AN5651/AN5626/AN5607/AN5588/AN5579/AN5525/AN5406/AN5404/AN5351/AN5278
TRUE	TRUE	4	GO:0016458	gene silencing	19	19/2290	AN4570/AN8039/AN8211/AN8282/AN3730/AN7303/AN10763/AN1170/AN0410/AN10191/AN1519/AN1984/AN2500/AN3468/AN3423/AN3071/AN3067/AN5747/AN5351
TRUE	TRUE	4	GO:0019725	cellular homeostasis	57	57/2290	AN4990/AN4987/AN4920/AN4814/AN4655/AN4402/AN8830/AN8689/AN8029/AN8251/AN8271/AN4255/AN3973/AN3681/AN3644/AN3607/AN3587/AN7250/AN7468/AN7567/AN10949/AN7661/AN7729/AN5856/AN5823/AN6541/AN6566/AN6923/AN1339/AN1265/AN1189/AN1052/AN1017/AN0607/AN0471/AN0410/AN0351/AN0241/AN0182/AN0176/AN0170/AN1628/AN1950/AN2072/AN2130/AN2302/AN2508/AN2919/AN2911/AN2846/AN5132/AN5156/AN5757/AN5583/AN5563/AN5378/AN5341
TRUE	TRUE	4	GO:0022402	cell cycle process	110	110/2290	AN5028/AN4969/AN10610/AN4935/AN4667/AN4615/AN4570/AN4566/AN4563/AN4501/AN4483/AN4419/AN4417/AN4390/AN4365/AN4360/AN8831/AN9504/AN8187/AN8262/AN8282/AN4265/AN10516/AN4169/AN3941/AN3785/AN3729/AN3725/AN3719/AN3607/AN7169/AN10902/AN7007/AN6982/AN7513/AN7572/AN7576/AN7657/AN6359/AN6243/AN6150/AN6070/AN10763/AN5836/AN5822/AN6508/AN6553/AN6685/AN6688/AN9380/AN1333/AN1170/AN1052/AN1017/AN11891/AN0931/AN0807/AN0733/AN0721/AN0655/AN0651/AN0640/AN0582/AN0410/AN0363/AN0295/AN0228/AN0226/AN0182/AN0135/AN0098/AN0078/AN0065/AN1536/AN1555/AN1848/AN2059/AN2067/AN2071/AN2126/AN2130/AN2302/AN2412/AN10306/AN2484/AN2489/AN2505/AN9121/AN3468/AN3422/AN3387/AN3169/AN3152/AN3148/AN3124/AN3067/AN2965/AN2919/AN2911/AN2862/AN2686/AN5133/AN5170/AN5759/AN5740/AN5627/AN5579/AN5523/AN5517/AN5406
TRUE	TRUE	4	GO:0022406	membrane docking	1	1/2290	AN9149
TRUE	TRUE	4	GO:0030029	actin filament-based process	23	23/2290	AN4501/AN8831/AN9504/AN4218/AN4171/AN7567/AN7576/AN6685/AN1339/AN1025/AN0931/AN0697/AN0655/AN0410/AN0135/AN1558/AN2067/AN2126/AN2484/AN2995/AN5768/AN5740/AN5677
TRUE	TRUE	4	GO:0032196	transposition	10	10/2290	AN4976/AN4335/AN8186/AN5956/AN10127/AN10066/AN0263/AN3422/AN3048/AN10329
TRUE	TRUE	4	GO:0032940	secretion by cell	7	7/2290	AN4987/AN8769/AN6195/AN1632/AN1950/AN2076/AN5131
TRUE	TRUE	4	GO:0036166	phenotypic switching	3	3/2290	AN0182/AN5740/AN5611
TRUE	TRUE	4	GO:0043335	protein unfolding	2	2/2290	AN6010/AN0858
TRUE	TRUE	4	GO:0044764	multi-organism cellular process	40	40/2290	AN4935/AN4894/AN4501/AN4483/AN4390/AN3719/AN3688/AN10902/AN7041/AN7030/AN7533/AN6279/AN6129/AN10763/AN5973/AN5893/AN1339/AN1333/AN1025/AN1017/AN0817/AN0806/AN0651/AN10059/AN10030/AN0182/AN0098/AN1573/AN10227/AN2011/AN2017/AN2062/AN2067/AN2130/AN2430/AN2484/AN3422/AN2944/AN2862/AN5517
TRUE	TRUE	4	GO:0048522	positive regulation of cellular process	121	121/2290	AN5028/AN4987/AN4969/AN4935/AN4667/AN4570/AN4563/AN4558/AN4501/AN4483/AN4419/AN10550/AN8741/AN9504/AN8282/AN4189/AN4080/AN3941/AN3919/AN3739/AN3729/AN3719/AN3688/AN3675/AN3607/AN3506/AN7030/AN7468/AN7567/AN7572/AN7610/AN7661/AN7742/AN6330/AN6243/AN6230/AN6129/AN6010/AN10763/AN5973/AN5893/AN5836/AN6540/AN6553/AN6566/AN6570/AN6685/AN6733/AN10854/AN6921/AN9397/AN1339/AN1303/AN10171/AN1283/AN1265/AN1052/AN1025/AN1017/AN0931/AN0914/AN0891/AN0817/AN0807/AN0721/AN0689/AN0655/AN0651/AN0554/AN0410/AN0394/AN0363/AN0279/AN0241/AN0186/AN0182/AN0170/AN0056/AN9008/AN8978/AN8945/AN1425/AN10191/AN1518/AN1558/AN1573/AN1652/AN10227/AN1844/AN1984/AN2011/AN2067/AN2126/AN2130/AN2430/AN2489/AN9121/AN9090/AN3468/AN3423/AN3422/AN3413/AN3369/AN3224/AN3152/AN3102/AN3067/AN2996/AN2995/AN2965/AN2944/AN2911/AN2862/AN2852/AN2742/AN5752/AN5747/AN5740/AN5660/AN5651/AN5351
TRUE	TRUE	4	GO:0048523	negative regulation of cellular process	93	93/2290	AN5028/AN4987/AN4969/AN10610/AN4935/AN10614/AN4570/AN4501/AN4500/AN4483/AN4360/AN4322/AN4295/AN8797/AN9504/AN8039/AN8129/AN8168/AN8211/AN8251/AN8262/AN8282/AN4034/AN3941/AN3919/AN3730/AN3725/AN3675/AN3607/AN3587/AN3506/AN7303/AN7169/AN7007/AN6982/AN7468/AN7513/AN6243/AN6195/AN6070/AN6067/AN10763/AN5973/AN5893/AN5822/AN6733/AN1358/AN10171/AN1170/AN1052/AN1017/AN0641/AN0410/AN10059/AN0363/AN0295/AN0241/AN0082/AN0065/AN10191/AN1761/AN1800/AN1950/AN1984/AN2067/AN2126/AN2290/AN2302/AN2430/AN2484/AN2489/AN2500/AN9121/AN3468/AN3423/AN3387/AN3071/AN3067/AN2995/AN2965/AN2911/AN2862/AN2742/AN2731/AN5129/AN5156/AN5170/AN5217/AN5755/AN5747/AN5740/AN5351/AN5341
TRUE	TRUE	4	GO:0048869	cellular developmental process	123	123/2290	AN5028/AN4987/AN10610/AN4935/AN4897/AN4871/AN4716/AN4695/AN4615/AN4570/AN4566/AN4563/AN4501/AN4419/AN4390/AN8741/AN9504/AN8129/AN8262/AN8282/AN4214/AN10516/AN4189/AN4169/AN3719/AN3688/AN3607/AN7250/AN7169/AN10902/AN7030/AN7007/AN7513/AN7572/AN7576/AN7657/AN7757/AN6318/AN6317/AN6243/AN6230/AN6150/AN5893/AN5836/AN6566/AN6685/AN6731/AN10854/AN6920/AN9339/AN9380/AN1339/AN1334/AN1189/AN1170/AN1052/AN1037/AN1017/AN11891/AN0931/AN0863/AN0807/AN0787/AN0733/AN0721/AN0651/AN0641/AN0640/AN0410/AN0363/AN0279/AN0241/AN10030/AN0186/AN0182/AN0098/AN0082/AN0078/AN8945/AN1536/AN1539/AN1555/AN1558/AN1632/AN1848/AN1923/AN2009/AN2059/AN2067/AN2071/AN2130/AN2412/AN2421/AN10306/AN2489/AN2505/AN2523/AN9121/AN3422/AN3416/AN3387/AN3152/AN3148/AN3113/AN2936/AN2919/AN2911/AN2742/AN2740/AN5119/AN5129/AN5131/AN5156/AN5170/AN5759/AN5757/AN5755/AN5740/AN5660/AN5626/AN5579/AN5523/AN5296
TRUE	TRUE	4	GO:0050794	regulation of cellular process	352	352/2290	AN5028/AN4987/AN4985/AN4984/AN4976/AN4969/AN10610/AN4935/AN4915/AN10614/AN4900/AN4818/AN4745/AN4744/AN4741/AN4733/AN4702/AN4668/AN4667/AN4570/AN4563/AN4558/AN4521/AN4501/AN4500/AN4483/AN4479/AN4443/AN4419/AN4402/AN4369/AN4361/AN4360/AN10548/AN4335/AN10550/AN4329/AN10541/AN4324/AN4322/AN4315/AN4295/AN8831/AN8825/AN8797/AN8777/AN11112/AN8753/AN8741/AN9504/AN8694/AN9500/AN8667/AN8666/AN8655/AN8643/AN8636/AN11099/AN11098/AN8590/AN7872/AN7896/AN8039/AN8129/AN8168/AN8186/AN8211/AN8234/AN8251/AN8262/AN8269/AN8282/AN4247/AN4214/AN4210/AN4189/AN4171/AN4113/AN4080/AN4034/AN3973/AN3941/AN3919/AN3911/AN3835/AN3785/AN10467/AN3755/AN10442/AN3746/AN3739/AN3730/AN3729/AN3725/AN3719/AN3688/AN3675/AN3637/AN3607/AN3587/AN3506/AN7332/AN7303/AN7297/AN10912/AN10911/AN7190/AN7169/AN7103/AN7030/AN7028/AN7012/AN7007/AN6982/AN7468/AN7475/AN7507/AN7513/AN11753/AN7567/AN7572/AN7576/AN7592/AN7610/AN7661/AN7700/AN7729/AN7742/AN6392/AN6359/AN6330/AN6258/AN6249/AN6243/AN6230/AN6195/AN6129/AN6091/AN6070/AN12017/AN6067/AN6062/AN6010/AN10763/AN5973/AN5955/AN5924/AN5898/AN5893/AN5870/AN5849/AN5836/AN5832/AN5822/AN6508/AN6540/AN6553/AN6566/AN6570/AN6684/AN6685/AN6733/AN6828/AN6837/AN6849/AN10854/AN6858/AN6921/AN9397/AN1402/AN1358/AN1339/AN1334/AN1303/AN10171/AN1283/AN1265/AN1232/AN1217/AN1183/AN1170/AN1096/AN1094/AN1060/AN1052/AN1025/AN1017/AN11891/AN0931/AN0928/AN0914/AN0902/AN0891/AN10128/AN0863/AN0817/AN0807/AN10120/AN0766/AN0742/AN0733/AN0721/AN0689/AN0680/AN0664/AN0655/AN0651/AN0641/AN0554/AN0533/AN0440/AN0411/AN0410/AN0394/AN10059/AN0364/AN0363/AN0295/AN0279/AN0263/AN0241/AN0239/AN0186/AN0182/AN0176/AN0170/AN0162/AN0148/AN0098/AN0096/AN0082/AN0065/AN0056/AN9025/AN9008/AN8978/AN8945/AN8885/AN1414/AN1416/AN1425/AN10191/AN1518/AN1536/AN1558/AN1573/AN1652/AN1678/AN10227/AN1720/AN1761/AN1800/AN1812/AN1844/AN1848/AN1893/AN1924/AN1950/AN1984/AN1989/AN2001/AN2005/AN2009/AN2011/AN2016/AN2020/AN2036/AN2059/AN2062/AN2067/AN2072/AN2126/AN2130/AN2136/AN2270/AN2276/AN2290/AN2302/AN2375/AN2421/AN2430/AN2484/AN2489/AN2500/AN11961/AN2581/AN2597/AN9221/AN9141/AN9121/AN9095/AN9090/AN3468/AN3433/AN3423/AN3422/AN3413/AN3387/AN3369/AN3250/AN3224/AN3214/AN10378/AN3152/AN3102/AN3075/AN3071/AN3067/AN3048/AN2996/AN2995/AN2984/AN2965/AN2944/AN2911/AN2902/AN2862/AN2855/AN2852/AN2846/AN2742/AN2740/AN2731/AN8298/AN8414/AN5119/AN5129/AN5131/AN5133/AN5156/AN5170/AN5217/AN5218/AN5775/AN5768/AN5757/AN5755/AN5752/AN5747/AN5746/AN5740/AN5677/AN5660/AN5651/AN5627/AN5611/AN5607/AN5351/AN5349/AN5341/AN5296/AN5279
TRUE	TRUE	4	GO:0051301	cell division	23	23/2290	AN4667/AN4566/AN4501/AN8831/AN9504/AN3729/AN7576/AN6150/AN5934/AN5822/AN6685/AN6688/AN1025/AN0655/AN0410/AN0135/AN1713/AN2067/AN2126/AN2484/AN3169/AN2886/AN5740
TRUE	TRUE	4	GO:0051651	maintenance of location in cell	6	6/2290	AN4501/AN7757/AN5829/AN0607/AN5682/AN5579
TRUE	TRUE	4	GO:0051716	cellular response to stimulus	283	283/2290	AN4987/AN4935/AN4923/AN4915/AN10614/AN4897/AN4894/AN4818/AN4770/AN4758/AN4745/AN4733/AN4716/AN4702/AN4695/AN4668/AN4667/AN4615/AN4614/AN4570/AN4563/AN4558/AN4517/AN4501/AN4483/AN4479/AN4462/AN4439/AN4419/AN4390/AN4389/AN4376/AN4369/AN4365/AN4322/AN4310/AN4301/AN8863/AN8837/AN8831/AN8805/AN8753/AN9504/AN8692/AN8690/AN8643/AN7895/AN8078/AN8168/AN8234/AN8251/AN8262/AN8269/AN4255/AN10518/AN4189/AN4171/AN4169/AN4159/AN4113/AN4080/AN4042/AN3973/AN3941/AN3793/AN3787/AN10442/AN3746/AN3729/AN3725/AN3719/AN3688/AN3675/AN3644/AN3642/AN3636/AN3607/AN3587/AN10420/AN3506/AN7388/AN7303/AN7170/AN7169/AN10902/AN7146/AN7103/AN7030/AN7028/AN6982/AN7468/AN7485/AN7513/AN7567/AN7572/AN7576/AN10949/AN7657/AN7661/AN7729/AN7799/AN6330/AN6318/AN6249/AN6243/AN6207/AN12054/AN6195/AN6129/AN6118/AN6070/AN12017/AN6010/AN5999/AN5991/AN5985/AN5975/AN10763/AN5973/AN5918/AN5908/AN5893/AN5888/AN5886/AN5860/AN5832/AN5823/AN5822/AN6566/AN6570/AN6696/AN6730/AN6731/AN6849/AN10854/AN6886/AN6920/AN6923/AN9339/AN9340/AN9397/AN9408/AN1401/AN1396/AN1358/AN1339/AN1334/AN10171/AN1283/AN1274/AN1232/AN1189/AN1170/AN1085/AN1052/AN1037/AN1025/AN1017/AN0931/AN0927/AN0914/AN0858/AN0771/AN0766/AN0733/AN0664/AN0655/AN0651/AN0641/AN0609/AN0607/AN0582/AN0554/AN10080/AN0411/AN0410/AN0408/AN0363/AN0351/AN0295/AN0279/AN0241/AN10030/AN0228/AN0182/AN0179/AN0170/AN9008/AN1416/AN1428/AN1518/AN1519/AN1539/AN1547/AN1555/AN1573/AN1624/AN10220/AN1632/AN1652/AN10227/AN1800/AN1812/AN1844/AN1923/AN1984/AN1989/AN2005/AN2011/AN2062/AN2067/AN2072/AN2099/AN2130/AN2240/AN12476/AN2276/AN2300/AN2412/AN2430/AN2435/AN2489/AN11961/AN2581/AN11932/AN9090/AN3468/AN3422/AN3368/AN3214/AN3163/AN3150/AN3113/AN3102/AN11705/AN3085/AN3067/AN2997/AN10351/AN2962/AN2944/AN2919/AN2911/AN2903/AN2855/AN2846/AN2742/AN2740/AN2731/AN8414/AN8489/AN8502/AN8540/AN5119/AN5129/AN5131/AN5148/AN5159/AN5200/AN5210/AN10709/AN5768/AN5757/AN5755/AN5751/AN5747/AN5746/AN5740/AN5712/AN5677/AN5660/AN5627/AN5604/AN5564/AN5563/AN5523/AN5493/AN5447/AN5404/AN5378/AN5341/AN5296/AN5278
TRUE	TRUE	4	GO:0061919	process utilizing autophagic mechanism	22	22/2290	AN4915/AN4666/AN4419/AN4416/AN4189/AN3675/AN7428/AN7572/AN12017/AN1339/AN1334/AN10171/AN1017/AN0914/AN10030/AN0182/AN1632/AN1760/AN2076/AN9086/AN2903/AN5131
TRUE	TRUE	4	GO:0071554	cell wall organization or biogenesis	60	60/2290	AN5076/AN4716/AN4615/AN4566/AN4515/AN4501/AN4419/AN4390/AN10550/AN8117/AN4234/AN4189/AN4169/AN3914/AN3730/AN3729/AN3719/AN7511/AN7533/AN7576/AN7610/AN7657/AN7700/AN6405/AN6318/AN6317/AN10763/AN6566/AN6664/AN6733/AN9380/AN1358/AN1189/AN1069/AN1017/AN0933/AN0931/AN0667/AN0241/AN11152/AN1555/AN1573/AN1950/AN2062/AN2067/AN2303/AN2412/AN10311/AN2582/AN3422/AN3368/AN3294/AN3152/AN3148/AN3113/AN2984/AN10709/AN5746/AN5740/AN5660
TRUE	TRUE	4	GO:0071804	cellular potassium ion transport	3	3/2290	AN8029/AN7250/AN1628
TRUE	TRUE	4	GO:1990748	cellular detoxification	9	9/2290	AN4517/AN4301/AN7169/AN7729/AN5918/AN0408/AN12476/AN3150/AN2846
TRUE	TRUE	4	GO:0043609	regulation of carbon utilization	3	3/2290	AN10550/AN7610/AN6195
TRUE	TRUE	4	GO:0006808	regulation of nitrogen utilization	6	6/2290	AN8667/AN8168/AN3675/AN1339/AN0098/AN2944
TRUE	TRUE	4	GO:0019676	ammonia assimilation cycle	3	3/2290	AN4376/AN4159/AN5134
TRUE	TRUE	4	GO:0045848	positive regulation of nitrogen utilization	1	1/2290	AN2944
TRUE	TRUE	4	GO:0000742	karyogamy involved in conjugation with cellular fusion	4	4/2290	AN1333/AN0651/AN2062/AN2862
TRUE	TRUE	4	GO:0000743	nuclear migration involved in conjugation with cellular fusion	2	2/2290	AN0651/AN2862
TRUE	TRUE	4	GO:0003006	developmental process involved in reproduction	97	97/2290	AN5028/AN10610/AN4935/AN4878/AN4716/AN4702/AN4667/AN4615/AN4570/AN4566/AN4563/AN4501/AN4483/AN4479/AN4419/AN4390/AN8741/AN9504/AN8262/AN8282/AN10516/AN4189/AN4169/AN3719/AN3607/AN7169/AN10902/AN7030/AN7007/AN7513/AN7572/AN7657/AN7661/AN6243/AN6150/AN5836/AN6688/AN9380/AN9408/AN1402/AN1339/AN1189/AN1170/AN1052/AN1017/AN11891/AN0931/AN0928/AN0863/AN0807/AN0733/AN0721/AN0689/AN0651/AN0641/AN0640/AN0410/AN0363/AN9450/AN0279/AN0182/AN0098/AN0082/AN0078/AN9008/AN1536/AN1539/AN1555/AN1800/AN1848/AN2009/AN2059/AN2071/AN2290/AN2412/AN10306/AN2489/AN2505/AN9121/AN3422/AN3416/AN3387/AN3152/AN3148/AN3113/AN3036/AN2919/AN2742/AN2701/AN5156/AN5170/AN5759/AN5660/AN5651/AN5579/AN5523/AN5457
TRUE	TRUE	4	GO:0007534	gene conversion at mating-type locus	1	1/2290	AN7007
TRUE	TRUE	4	GO:0022413	reproductive process in single-celled organism	36	36/2290	AN10610/AN4935/AN4615/AN4566/AN4501/AN4419/AN4390/AN9504/AN8282/AN10516/AN4169/AN3719/AN10902/AN7007/AN7657/AN5836/AN9380/AN1170/AN1017/AN0931/AN0807/AN0651/AN0640/AN0410/AN0182/AN1555/AN1848/AN2071/AN2412/AN2484/AN2489/AN3422/AN3148/AN5759/AN5579/AN5523
TRUE	TRUE	4	GO:0044703	multi-organism reproductive process	96	96/2290	AN5028/AN10610/AN4935/AN4894/AN4702/AN4615/AN4570/AN4566/AN4501/AN4483/AN4419/AN4390/AN8825/AN8741/AN9504/AN8262/AN10516/AN4189/AN4169/AN3719/AN3688/AN3607/AN7388/AN7169/AN10902/AN7030/AN7513/AN7533/AN7657/AN6243/AN5973/AN5893/AN5836/AN9380/AN9408/AN1402/AN1339/AN1333/AN1052/AN1025/AN1017/AN11891/AN0931/AN0807/AN0733/AN0721/AN0651/AN0641/AN0640/AN0410/AN0363/AN9450/AN0279/AN10030/AN0182/AN0098/AN0082/AN0078/AN9008/AN1536/AN1539/AN1555/AN1573/AN10227/AN1848/AN2011/AN2059/AN2062/AN2071/AN2130/AN2290/AN2412/AN2430/AN10306/AN2484/AN2489/AN2505/AN9121/AN3422/AN3416/AN3387/AN3152/AN3148/AN3036/AN2919/AN2862/AN2742/AN2701/AN5156/AN5170/AN5759/AN5651/AN5579/AN5523/AN5517/AN5457
TRUE	TRUE	4	GO:0051037	regulation of transcription involved in meiotic cell cycle	1	1/2290	AN7572
TRUE	TRUE	4	GO:0051321	meiotic cell cycle	75	75/2290	AN5028/AN4987/AN4969/AN10610/AN4935/AN4615/AN4570/AN4566/AN4563/AN4501/AN4419/AN4390/AN4365/AN4360/AN9504/AN8262/AN8282/AN10516/AN4169/AN3941/AN3719/AN3607/AN7169/AN10902/AN7513/AN7572/AN7657/AN6243/AN6070/AN10763/AN5836/AN5822/AN9380/AN1333/AN10171/AN1170/AN1052/AN1017/AN11891/AN0931/AN0807/AN0733/AN0721/AN0651/AN0640/AN0582/AN0410/AN0363/AN0182/AN0098/AN0078/AN1536/AN1555/AN1844/AN1848/AN2059/AN2071/AN2412/AN10306/AN2489/AN2505/AN9121/AN3422/AN3387/AN3152/AN3148/AN3067/AN2919/AN2911/AN2862/AN5170/AN5759/AN5579/AN5523/AN5406
TRUE	TRUE	4	GO:0070871	cell wall organization involved in conjugation with cellular fusion	1	1/2290	AN7533
TRUE	TRUE	4	GO:0071507	pheromone response MAPK cascade	1	1/2290	AN3422
TRUE	TRUE	4	GO:0090220	chromosome localization to nuclear envelope involved in homologous chromosome segregation	2	2/2290	AN8282/AN1170
TRUE	TRUE	4	GO:1903046	meiotic cell cycle process	71	71/2290	AN5028/AN4969/AN10610/AN4935/AN4615/AN4570/AN4566/AN4563/AN4501/AN4419/AN4390/AN4365/AN4360/AN9504/AN8262/AN8282/AN10516/AN4169/AN3941/AN3719/AN3607/AN7169/AN10902/AN7513/AN7657/AN6243/AN6070/AN10763/AN5836/AN5822/AN9380/AN1333/AN1170/AN1052/AN1017/AN11891/AN0931/AN0807/AN0733/AN0721/AN0651/AN0640/AN0582/AN0410/AN0363/AN0182/AN0098/AN0078/AN1536/AN1555/AN1848/AN2059/AN2071/AN2412/AN10306/AN2489/AN2505/AN9121/AN3422/AN3387/AN3152/AN3148/AN3067/AN2919/AN2911/AN2862/AN5170/AN5759/AN5579/AN5523/AN5406
TRUE	TRUE	4	GO:2000241	regulation of reproductive process	44	44/2290	AN5028/AN4987/AN4935/AN4563/AN4501/AN4483/AN8741/AN8262/AN8282/AN3941/AN3719/AN3688/AN3607/AN7169/AN7030/AN6243/AN10763/AN5973/AN5893/AN5836/AN5822/AN6566/AN1339/AN1052/AN1025/AN1017/AN0807/AN0651/AN0641/AN0363/AN0182/AN1573/AN10227/AN1800/AN2011/AN2059/AN2430/AN9121/AN3422/AN3387/AN3152/AN2911/AN5170/AN5457
TRUE	TRUE	4	GO:2000242	negative regulation of reproductive process	16	16/2290	AN4987/AN4935/AN4501/AN4483/AN8262/AN7169/AN6243/AN5893/AN5822/AN1052/AN1017/AN0363/AN2430/AN3387/AN2911/AN5170
TRUE	TRUE	4	GO:2000243	positive regulation of reproductive process	33	33/2290	AN5028/AN4935/AN4563/AN4501/AN4483/AN8741/AN3941/AN3719/AN3688/AN3607/AN7030/AN5973/AN5893/AN5836/AN6566/AN1052/AN1025/AN1017/AN0807/AN0651/AN0641/AN0363/AN0182/AN1573/AN10227/AN1800/AN2011/AN2430/AN9121/AN3422/AN3152/AN2911/AN5457
TRUE	TRUE	4	GO:0007155	cell adhesion	14	14/2290	AN4295/AN4189/AN3725/AN7041/AN6230/AN6129/AN10763/AN6570/AN1199/AN0817/AN0182/AN10227/AN2489/AN2944
TRUE	TRUE	4	GO:0044406	adhesion of symbiont to host	3	3/2290	AN4515/AN4390/AN6230
TRUE	TRUE	4	GO:0023051	regulation of signaling	31	31/2290	AN4987/AN4935/AN4702/AN4501/AN4369/AN4322/AN9504/AN8234/AN4189/AN10442/AN3688/AN7028/AN6982/AN7513/AN5973/AN5893/AN6566/AN1358/AN10171/AN1283/AN0931/AN0651/AN0182/AN2130/AN2430/AN3422/AN3102/AN2911/AN5755/AN5740/AN5660
TRUE	TRUE	4	GO:0023056	positive regulation of signaling	9	9/2290	AN4501/AN4189/AN1283/AN0931/AN0182/AN3422/AN3102/AN5740/AN5660
TRUE	TRUE	4	GO:0023057	negative regulation of signaling	12	12/2290	AN4987/AN4935/AN4322/AN9504/AN6982/AN5973/AN5893/AN1358/AN10171/AN2430/AN2911/AN5755
TRUE	TRUE	4	GO:0001763	morphogenesis of a branching structure	2	2/2290	AN3719/AN7030
TRUE	TRUE	4	GO:0007275	multicellular organism development	58	58/2290	AN4935/AN4878/AN4716/AN4702/AN4667/AN4563/AN4483/AN4479/AN8741/AN4189/AN3719/AN3607/AN7030/AN7572/AN7661/AN6243/AN6150/AN5836/AN6688/AN9408/AN1402/AN1189/AN1052/AN1017/AN0931/AN0928/AN0863/AN0689/AN0651/AN0641/AN0410/AN0363/AN9450/AN0279/AN0098/AN0082/AN9008/AN1536/AN1539/AN1800/AN1848/AN2009/AN2290/AN2412/AN10306/AN2489/AN2505/AN3422/AN3416/AN3113/AN3036/AN2742/AN2701/AN5156/AN5759/AN5660/AN5651/AN5457
TRUE	TRUE	4	GO:0032922	circadian regulation of gene expression	2	2/2290	AN3607/AN0182
TRUE	TRUE	4	GO:0051239	regulation of multicellular organismal process	10	10/2290	AN4563/AN4483/AN8741/AN6243/AN5836/AN1052/AN0641/AN0363/AN1800/AN5457
TRUE	TRUE	4	GO:0051240	positive regulation of multicellular organismal process	5	5/2290	AN8741/AN5836/AN0641/AN1800/AN5457
TRUE	TRUE	4	GO:0051241	negative regulation of multicellular organismal process	4	4/2290	AN4483/AN6243/AN1052/AN0363
TRUE	TRUE	4	GO:0009653	anatomical structure morphogenesis	101	101/2290	AN5028/AN4987/AN10610/AN4935/AN4897/AN4871/AN4702/AN4615/AN4570/AN4566/AN4501/AN4419/AN4390/AN8831/AN8741/AN9504/AN8262/AN4264/AN4214/AN10516/AN4189/AN4169/AN3719/AN3607/AN7297/AN7250/AN7169/AN10902/AN7030/AN7513/AN7576/AN7657/AN6318/AN6317/AN6243/AN6150/AN6125/AN5893/AN5836/AN6685/AN6731/AN6920/AN9380/AN1339/AN1334/AN1052/AN1037/AN1017/AN11891/AN0931/AN0807/AN0787/AN0733/AN0721/AN0651/AN0641/AN0640/AN0410/AN0363/AN10030/AN0186/AN0182/AN0098/AN0082/AN0078/AN8945/AN1536/AN1555/AN1558/AN1632/AN1848/AN2059/AN2067/AN2071/AN10261/AN2412/AN10306/AN2489/AN2505/AN9121/AN3422/AN3387/AN3152/AN3148/AN3113/AN2936/AN2919/AN2742/AN2701/AN5131/AN5169/AN5170/AN5776/AN5759/AN5757/AN5740/AN5660/AN5579/AN5523/AN5458/AN5457
TRUE	TRUE	4	GO:0007568	aging	9	9/2290	AN7572/AN10854/AN0241/AN0182/AN1923/AN2130/AN5119/AN5129/AN5626
TRUE	TRUE	4	GO:0007571	age-dependent general metabolic decline	2	2/2290	AN7572/AN0241
TRUE	TRUE	4	GO:0009847	spore germination	18	18/2290	AN4544/AN4501/AN3719/AN7030/AN7619/AN6125/AN6010/AN5836/AN1052/AN1017/AN0914/AN10077/AN0363/AN0182/AN0129/AN2421/AN2911/AN2742
